customer_id,gender,age,payment_method
c321337,female,57.0,credit card
c331569,female,31.0,credit card
c338868,female,32.0,cash
c320774,female,53.0,credit card
c208385,male,40.0,cash
c190451,female,37.0,cash
c251456,female,27.0,credit card
c117810,female,35.0,cash
c201459,male,48.0,credit card
c246668,female,24.0,credit card
c513224,female,36.0,cash
c237929,female,37.0,cash
c135467,female,58.0,cash
c458743,male,61.0,cash
c272524,male,23.0,debit card
c322995,male,61.0,cash
c700273,female,56.0,credit card
c304963,female,43.0,cash
c255097,female,56.0,cash
c238868,female,32.0,credit card
c975865,female,19.0,credit card
c166203,male,36.0,cash
c918025,male,44.0,cash
c288122,female,66.0,credit card
c313399,female,56.0,cash
c311812,male,31.0,cash
c121782,female,66.0,debit card
c144515,female,31.0,credit card
c299663,male,19.0,credit card
c286808,male,53.0,credit card
c168190,female,42.0,debit card
c331240,female,40.0,cash
c204192,male,23.0,debit card
c211387,female,27.0,cash
c162064,male,58.0,debit card
c289983,female,24.0,cash
c150518,male,65.0,credit card
c178180,female,21.0,cash
c231973,female,51.0,cash
c143701,female,37.0,credit card
c154256,male,64.0,cash
c186350,female,41.0,cash
c230650,female,35.0,credit card
c631084,male,53.0,cash
c156642,female,57.0,cash
c176462,male,62.0,credit card
c213395,male,55.0,credit card
c231102,female,67.0,credit card
c120734,female,25.0,cash
c188125,female,42.0,credit card
c173602,female,63.0,cash
c130858,male,22.0,cash
c336707,female,34.0,credit card
c417566,female,42.0,cash
c278486,female,56.0,credit card
c156367,female,39.0,cash
c745381,male,63.0,debit card
c279822,female,33.0,cash
c546823,male,63.0,credit card
c408766,female,65.0,debit card
c129500,female,24.0,cash
c345228,male,20.0,cash
c322319,female,23.0,cash
c599716,female,52.0,cash
c184486,female,63.0,debit card
c206514,female,45.0,debit card
c260174,female,62.0,credit card
c114922,female,35.0,cash
c646654,male,57.0,cash
c115389,male,48.0,cash
c275860,male,31.0,cash
c311500,female,47.0,credit card
c242122,female,24.0,credit card
c935695,female,59.0,cash
c187907,female,52.0,credit card
c282649,female,66.0,credit card
c266912,male,29.0,credit card
c127380,female,38.0,credit card
c195930,male,44.0,credit card
c574013,female,59.0,cash
c314330,male,27.0,credit card
c991424,female,48.0,credit card
c179091,female,63.0,credit card
c672706,female,22.0,credit card
c440200,male,24.0,credit card
c188744,female,61.0,cash
c135705,female,43.0,cash
c346311,female,62.0,credit card
c214758,male,47.0,credit card
c249075,male,30.0,cash
c233626,female,50.0,cash
c145612,female,47.0,cash
c202211,male,24.0,debit card
c379724,female,43.0,debit card
c125219,female,47.0,credit card
c318346,female,59.0,cash
c212786,male,45.0,cash
c202413,male,54.0,credit card
c221833,female,18.0,debit card
c288564,female,35.0,cash
c769900,female,40.0,credit card
c106279,female,57.0,cash
c934262,female,38.0,debit card
c154034,female,33.0,cash
c481284,male,28.0,credit card
c221038,male,55.0,cash
c624968,female,54.0,credit card
c210669,female,58.0,credit card
c392957,female,23.0,debit card
c208901,male,30.0,cash
c267641,female,59.0,credit card
c313833,male,29.0,cash
c298511,male,59.0,cash
c100545,male,68.0,credit card
c253359,male,40.0,cash
c555149,male,43.0,credit card
c178674,female,19.0,cash
c610108,male,42.0,cash
c245187,male,34.0,credit card
c231287,male,54.0,credit card
c140873,male,39.0,credit card
c253672,male,47.0,debit card
c203807,male,43.0,cash
c431969,female,36.0,cash
c285934,female,20.0,credit card
c152235,female,27.0,credit card
c223932,male,43.0,credit card
c216751,female,22.0,credit card
c281143,male,68.0,debit card
c376347,male,68.0,cash
c122692,female,23.0,cash
c256807,female,31.0,debit card
c229553,female,27.0,credit card
c206381,male,22.0,cash
c315699,male,30.0,credit card
c254946,male,33.0,credit card
c346457,female,34.0,credit card
c227819,female,61.0,credit card
c109409,female,24.0,cash
c338406,female,61.0,cash
c100713,male,23.0,cash
c283634,female,19.0,credit card
c179237,male,38.0,cash
c128802,female,58.0,credit card
c320648,male,18.0,credit card
c893097,female,68.0,debit card
c277498,female,62.0,credit card
c179397,female,22.0,cash
c304730,female,53.0,credit card
c324190,male,55.0,cash
c307637,female,22.0,credit card
c159252,male,46.0,cash
c322719,male,69.0,credit card
c242905,female,60.0,debit card
c263857,male,27.0,credit card
c115986,male,44.0,cash
c207221,female,33.0,cash
c317609,male,67.0,debit card
c280130,female,24.0,cash
c530204,male,69.0,credit card
c217696,female,63.0,credit card
c110615,female,56.0,cash
c234263,female,54.0,credit card
c243582,female,40.0,debit card
c241404,female,59.0,debit card
c274643,female,28.0,cash
c242259,male,41.0,cash
c183100,male,57.0,credit card
c153003,female,61.0,credit card
c240039,male,63.0,cash
c302490,female,36.0,cash
c179443,male,62.0,cash
c289763,female,45.0,debit card
c277643,female,49.0,credit card
c511843,female,41.0,credit card
c132191,female,51.0,cash
c240288,female,38.0,credit card
c172221,male,23.0,cash
c190578,male,59.0,debit card
c186499,male,27.0,cash
c118306,female,30.0,debit card
c289653,female,35.0,debit card
c302205,female,36.0,credit card
c115699,female,57.0,credit card
c153745,male,63.0,credit card
c329615,female,26.0,credit card
c160308,female,34.0,credit card
c230873,male,43.0,credit card
c943035,male,33.0,credit card
c199842,female,50.0,credit card
c549399,female,41.0,credit card
c718384,female,27.0,cash
c313150,female,26.0,cash
c156192,male,63.0,credit card
c335389,male,57.0,cash
c597126,male,29.0,credit card
c225054,male,59.0,credit card
c120980,female,31.0,credit card
c321091,female,54.0,debit card
c523518,male,34.0,debit card
c238649,female,45.0,credit card
c153581,male,28.0,cash
c889118,female,33.0,cash
c257347,female,53.0,credit card
c236167,male,56.0,cash
c326667,female,67.0,debit card
c818948,female,61.0,cash
c922993,female,58.0,cash
c337241,male,46.0,cash
c166381,female,45.0,credit card
c292382,male,37.0,credit card
c928071,male,49.0,debit card
c993218,female,42.0,cash
c566022,male,29.0,credit card
c167350,male,59.0,credit card
c684401,female,40.0,cash
c161650,male,40.0,debit card
c580162,male,27.0,credit card
c188082,male,44.0,credit card
c294283,male,69.0,cash
c108808,female,26.0,credit card
c713134,male,21.0,debit card
c188568,male,23.0,credit card
c183219,male,63.0,cash
c671128,female,37.0,cash
c212998,female,28.0,cash
c166014,male,22.0,credit card
c226873,male,42.0,credit card
c274978,female,29.0,cash
c121436,male,53.0,credit card
c233240,male,44.0,credit card
c332082,male,25.0,credit card
c187135,male,19.0,debit card
c230849,female,31.0,debit card
c546912,male,38.0,debit card
c179977,female,51.0,credit card
c646619,female,26.0,cash
c204299,female,52.0,credit card
c287147,male,27.0,cash
c625042,female,19.0,credit card
c145023,female,26.0,cash
c196601,male,48.0,cash
c321243,male,37.0,credit card
c332512,female,46.0,cash
c240050,female,65.0,cash
c264985,male,25.0,credit card
c158609,female,56.0,cash
c900101,male,35.0,cash
c277050,female,33.0,cash
c270819,female,22.0,debit card
c702850,male,25.0,cash
c898240,male,47.0,cash
c329878,male,61.0,cash
c156710,female,36.0,credit card
c209454,female,50.0,cash
c111267,male,23.0,credit card
c229154,male,45.0,credit card
c309666,male,30.0,credit card
c931031,male,67.0,debit card
c185820,female,28.0,credit card
c146816,male,59.0,debit card
c733652,male,52.0,credit card
c134834,male,32.0,debit card
c186582,male,25.0,credit card
c232418,male,66.0,credit card
c325800,male,57.0,cash
c271181,female,36.0,credit card
c157135,male,22.0,credit card
c125948,female,19.0,debit card
c265902,female,56.0,cash
c495615,male,23.0,debit card
c503270,male,62.0,debit card
c113294,male,63.0,credit card
c284146,female,67.0,credit card
c290006,female,44.0,credit card
c261139,female,36.0,debit card
c777060,female,60.0,cash
c126110,male,41.0,credit card
c330848,female,44.0,cash
c206019,female,31.0,cash
c179333,female,24.0,cash
c153222,female,55.0,debit card
c141390,male,30.0,cash
c184553,male,27.0,cash
c319691,female,19.0,debit card
c204402,female,36.0,credit card
c111140,male,27.0,credit card
c266950,female,38.0,debit card
c306383,male,65.0,cash
c128505,female,19.0,credit card
c227679,female,29.0,cash
c311272,female,46.0,debit card
c280122,male,69.0,credit card
c124359,female,63.0,cash
c298276,female,32.0,credit card
c122471,female,27.0,cash
c263604,female,19.0,cash
c224312,female,63.0,credit card
c224955,male,60.0,debit card
c228509,female,39.0,debit card
c246303,male,67.0,debit card
c156079,male,36.0,debit card
c152557,female,20.0,credit card
c171909,male,19.0,debit card
c255610,female,61.0,credit card
c258444,male,23.0,cash
c219753,male,45.0,credit card
c317506,male,27.0,credit card
c131780,female,43.0,cash
c637338,female,51.0,cash
c200291,female,32.0,cash
c503929,male,26.0,cash
c194209,female,58.0,cash
c201221,female,36.0,cash
c595042,female,44.0,debit card
c293973,female,49.0,cash
c794476,male,28.0,cash
c277064,female,52.0,credit card
c143047,male,48.0,debit card
c304663,male,34.0,credit card
c137998,female,60.0,credit card
c224744,female,22.0,credit card
c228537,female,39.0,cash
c111961,female,54.0,credit card
c240937,male,61.0,cash
c212653,female,37.0,cash
c836378,female,21.0,cash
c176791,female,45.0,credit card
c288685,female,38.0,cash
c295970,male,48.0,debit card
c122507,male,42.0,cash
c147499,male,63.0,cash
c315821,male,36.0,cash
c280299,male,68.0,cash
c175229,female,62.0,cash
c289058,male,49.0,cash
c227627,female,21.0,debit card
c110379,female,29.0,credit card
c242784,female,19.0,cash
c798334,male,20.0,cash
c395907,male,39.0,credit card
c138267,male,69.0,cash
c120040,male,46.0,credit card
c743303,female,66.0,cash
c207285,female,64.0,credit card
c308263,male,67.0,credit card
c123059,male,54.0,cash
c199460,female,42.0,debit card
c185315,male,19.0,cash
c197043,male,47.0,credit card
c284113,male,24.0,debit card
c324524,male,25.0,cash
c329246,male,56.0,cash
c240888,male,56.0,credit card
c274479,female,36.0,cash
c165060,male,26.0,debit card
c202546,female,19.0,cash
c346604,female,18.0,cash
c227687,male,49.0,debit card
c205600,female,64.0,cash
c328716,female,21.0,cash
c137592,female,34.0,credit card
c155121,female,52.0,debit card
c156966,female,64.0,cash
c316197,female,35.0,debit card
c997269,female,66.0,debit card
c232581,male,67.0,debit card
c258930,female,22.0,credit card
c131861,male,19.0,debit card
c558449,male,31.0,credit card
c231538,male,31.0,credit card
c130596,female,67.0,cash
c217077,male,37.0,credit card
c232513,male,20.0,cash
c653081,female,48.0,credit card
c233655,male,56.0,debit card
c200886,male,33.0,debit card
c130116,male,38.0,cash
c241046,male,19.0,cash
c107207,female,30.0,cash
c666388,male,52.0,cash
c268460,male,23.0,credit card
c207950,male,39.0,debit card
c304579,female,27.0,cash
c748386,female,24.0,cash
c148812,female,34.0,cash
c150566,female,67.0,cash
c162788,female,33.0,credit card
c184217,female,24.0,cash
c307063,female,68.0,cash
c122492,female,50.0,debit card
c258047,male,34.0,cash
c245255,female,61.0,credit card
c122643,female,66.0,cash
c307248,female,25.0,cash
c133508,male,48.0,cash
c235131,female,33.0,cash
c252937,male,18.0,debit card
c190629,female,57.0,credit card
c134373,female,61.0,credit card
c139241,female,56.0,credit card
c212158,male,19.0,credit card
c884591,male,38.0,credit card
c339883,female,42.0,credit card
c190278,male,55.0,cash
c182462,male,68.0,credit card
c290804,female,48.0,cash
c178154,male,30.0,credit card
c258758,female,64.0,cash
c158892,female,29.0,cash
c314049,male,21.0,cash
c215855,female,55.0,credit card
c263944,male,63.0,cash
c640045,male,48.0,cash
c256887,male,53.0,debit card
c236493,female,39.0,credit card
c146774,female,68.0,debit card
c943704,male,60.0,cash
c123045,male,36.0,credit card
c139815,female,68.0,credit card
c571871,female,54.0,credit card
c236752,male,68.0,credit card
c294790,female,30.0,credit card
c349910,male,43.0,cash
c151408,female,55.0,credit card
c179948,female,46.0,cash
c287117,female,29.0,cash
c491284,female,56.0,cash
c215433,female,51.0,debit card
c446073,male,30.0,credit card
c120585,female,51.0,cash
c999886,male,61.0,debit card
c252773,female,59.0,cash
c307840,female,53.0,credit card
c290322,female,64.0,cash
c263636,female,63.0,credit card
c157424,male,39.0,credit card
c647231,female,48.0,cash
c100190,female,37.0,cash
c309486,male,57.0,debit card
c122447,male,24.0,credit card
c339326,female,25.0,cash
c613530,male,61.0,debit card
c276387,female,44.0,cash
c524372,female,69.0,credit card
c231583,male,36.0,credit card
c109766,female,60.0,cash
c599435,male,25.0,debit card
c350540,female,32.0,cash
c603606,female,32.0,cash
c151209,male,32.0,cash
c413385,female,63.0,cash
c146686,female,60.0,credit card
c313022,female,34.0,credit card
c287649,male,50.0,debit card
c218414,female,49.0,cash
c761075,female,28.0,cash
c715864,female,42.0,cash
c251504,female,37.0,credit card
c326309,female,56.0,debit card
c120630,female,58.0,cash
c299403,male,29.0,credit card
c119309,male,55.0,cash
c293675,female,20.0,cash
c226896,male,47.0,credit card
c158475,male,34.0,credit card
c182791,female,20.0,cash
c167841,female,23.0,cash
c253653,male,64.0,cash
c220853,male,28.0,cash
c833124,female,21.0,cash
c278798,female,47.0,credit card
c333192,female,44.0,debit card
c178892,male,27.0,credit card
c187430,male,27.0,cash
c178897,female,32.0,credit card
c155051,male,36.0,cash
c726171,male,27.0,credit card
c623250,male,44.0,credit card
c220263,male,58.0,credit card
c134087,female,51.0,credit card
c221092,male,63.0,cash
c215971,female,46.0,credit card
c619561,female,21.0,cash
c447516,male,40.0,cash
c287907,female,47.0,cash
c318821,female,49.0,cash
c124382,female,59.0,debit card
c300719,female,22.0,cash
c176333,male,45.0,credit card
c262614,male,23.0,credit card
c304277,male,44.0,debit card
c491785,female,65.0,cash
c266194,male,60.0,debit card
c224245,female,56.0,cash
c232364,female,51.0,cash
c250477,female,22.0,cash
c312071,female,18.0,credit card
c275746,female,18.0,cash
c797422,female,68.0,cash
c192022,male,40.0,cash
c278540,male,35.0,cash
c588517,female,35.0,cash
c328545,female,52.0,debit card
c209414,male,41.0,cash
c152286,female,25.0,cash
c305923,male,50.0,credit card
c320800,female,32.0,credit card
c753593,male,44.0,credit card
c170102,female,65.0,cash
c271076,female,21.0,credit card
c244191,male,64.0,credit card
c322610,male,35.0,cash
c168935,male,56.0,credit card
c135244,female,54.0,credit card
c424910,male,49.0,cash
c398073,female,47.0,credit card
c153432,female,43.0,cash
c482212,female,47.0,credit card
c683156,female,20.0,cash
c140638,male,61.0,debit card
c146391,male,47.0,credit card
c148102,male,50.0,credit card
c214518,male,56.0,cash
c310158,male,30.0,debit card
c247795,male,63.0,credit card
c682306,male,41.0,cash
c229943,female,19.0,debit card
c141167,female,53.0,credit card
c327937,male,41.0,cash
c860327,female,38.0,credit card
c261623,female,62.0,credit card
c188536,male,61.0,credit card
c139336,female,40.0,cash
c318594,female,50.0,credit card
c132134,female,34.0,debit card
c635165,female,32.0,credit card
c102873,female,33.0,credit card
c118998,female,55.0,credit card
c133529,male,30.0,debit card
c152157,female,29.0,cash
c210303,female,41.0,cash
c171156,female,40.0,credit card
c150623,female,18.0,cash
c250083,female,44.0,cash
c185924,female,56.0,cash
c302745,male,62.0,credit card
c169880,male,23.0,cash
c134361,male,27.0,cash
c182708,female,43.0,debit card
c219586,male,20.0,cash
c321200,male,66.0,debit card
c328840,female,29.0,cash
c511799,male,67.0,credit card
c662021,male,40.0,cash
c289140,female,65.0,cash
c236672,female,19.0,cash
c893372,male,54.0,debit card
c280665,male,51.0,credit card
c116818,female,46.0,credit card
c182790,female,25.0,debit card
c951516,male,34.0,debit card
c233489,male,64.0,cash
c176150,female,49.0,cash
c203206,female,60.0,credit card
c787075,male,63.0,credit card
c116497,female,30.0,cash
c304882,male,67.0,cash
c151512,male,64.0,cash
c289093,female,36.0,credit card
c143516,female,40.0,cash
c107934,female,27.0,debit card
c194241,female,21.0,cash
c104013,female,68.0,credit card
c103887,female,30.0,cash
c168231,female,51.0,credit card
c515980,male,25.0,debit card
