invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
I105285,C220743,Books,3,45.45,19-01-2023,Mall of Istanbul
I275051,C140196,Clothing,5,1500.4,06-01-2023,Kanyon
I185461,C316439,Cosmetics,3,121.98,09-01-2023,Mall of Istanbul
I396685,C118879,Toys,5,179.2,28-02-2023,Istinye Park
I192246,C169903,Books,3,45.45,02-01-2023,Cevahir AVM
I217213,C392896,Food & Beverage,3,15.69,10-01-2023,Viaport Outlet
I244370,C320367,Technology,3,3150.0,20-02-2023,Mall of Istanbul
I731863,C159698,Toys,5,179.2,19-02-2023,Forum Istanbul
I215119,C137031,Toys,1,35.84,11-02-2023,Metrocity
I273464,C301289,Shoes,3,1800.51,19-01-2023,Emaar Square Mall
I147284,C272483,Clothing,5,1500.4,27-01-2023,Kanyon
I338432,C102084,Shoes,2,1200.34,10-02-2023,Metrocity
I257504,C150679,Souvenir,1,11.73,08-01-2023,Viaport Outlet
I262087,C941937,Shoes,2,1200.34,22-01-2023,Zorlu Center
I234887,C268632,Clothing,5,1500.4,29-01-2023,Metrocity
I313046,C277496,Toys,4,143.36,03-02-2023,Metrocity
I580142,C202069,Books,1,15.15,18-01-2023,Cevahir AVM
I209907,C289439,Clothing,5,1500.4,06-01-2023,Istinye Park
I311366,C288504,Cosmetics,5,203.3,18-02-2023,Istinye Park
I299362,C290907,Clothing,1,300.08,04-01-2023,Mall of Istanbul
I785275,C141532,Clothing,4,1200.32,09-02-2023,Kanyon
I255425,C259810,Cosmetics,2,81.32,15-01-2023,Mall of Istanbul
I205041,C314796,Toys,2,71.68,12-01-2023,Mall of Istanbul
I987243,C300459,Clothing,1,300.08,25-02-2023,Forum Istanbul
I549840,C202707,Food & Beverage,5,26.15,14-01-2023,Metrocity
I202691,C858710,Books,1,15.15,05-02-2023,Emaar Square Mall
I240050,C322478,Food & Beverage,1,5.23,28-01-2023,Mall of Istanbul
I115451,C176992,Cosmetics,3,121.98,05-03-2023,Forum Istanbul
I332121,C108441,Cosmetics,4,162.64,27-01-2023,Metropol AVM
I170264,C301517,Food & Beverage,1,5.23,31-01-2023,Kanyon
I919290,C142709,Souvenir,2,23.46,26-02-2023,Mall of Istanbul
I232002,C352229,Clothing,3,900.24,18-01-2023,Metrocity
I181438,C141291,Food & Beverage,4,20.92,03-01-2023,Metrocity
I204003,C813101,Souvenir,5,58.65,21-02-2023,Metrocity
I212720,C255859,Clothing,1,300.08,20-01-2023,Metropol AVM
I192040,C307765,Food & Beverage,5,26.15,05-01-2023,Kanyon
I300372,C217292,Food & Beverage,2,10.46,05-01-2023,Mall of Istanbul
I245370,C336474,Cosmetics,4,162.64,03-01-2023,Viaport Outlet
I141126,C168448,Cosmetics,1,40.66,04-01-2023,Metropol AVM
I126571,C243452,Clothing,3,900.24,25-02-2023,Viaport Outlet
I977587,C204116,Clothing,4,1200.32,16-02-2023,Metropol AVM
I252034,C324518,Toys,2,71.68,13-01-2023,Istinye Park
I382843,C244394,Souvenir,1,11.73,12-01-2023,Cevahir AVM
I108934,C254246,Clothing,5,1500.4,11-02-2023,Metropol AVM
I180791,C259755,Books,2,30.3,08-03-2023,Mall of Istanbul
I246481,C192180,Clothing,3,900.24,17-01-2023,Emaar Square Mall
I223924,C110697,Toys,1,35.84,09-01-2023,Metrocity
I267665,C103773,Toys,4,143.36,19-02-2023,Zorlu Center
I312241,C117844,Clothing,2,600.16,26-02-2023,Istinye Park
I224840,C137520,Clothing,2,600.16,10-01-2023,Mall of Istanbul
I198895,C299718,Food & Beverage,2,10.46,31-01-2023,Metrocity
I499273,C881464,Clothing,4,1200.32,20-01-2023,Kanyon
I163013,C142836,Clothing,3,900.24,06-02-2023,Mall of Istanbul
I538498,C490638,Toys,4,143.36,01-02-2023,Emaar Square Mall
I185164,C218325,Shoes,3,1800.51,24-01-2023,Mall of Istanbul
I254861,C181253,Cosmetics,4,162.64,28-02-2023,Viaport Outlet
I297614,C324311,Clothing,1,300.08,07-02-2023,Mall of Istanbul
I225830,C242037,Clothing,5,1500.4,25-02-2023,Cevahir AVM
I320229,C183902,Toys,1,35.84,25-02-2023,Emaar Square Mall
I562016,C307023,Food & Beverage,5,26.15,06-03-2023,Forum Istanbul
I506215,C251152,Toys,2,71.68,16-02-2023,Kanyon
I300597,C181049,Shoes,5,3000.85,08-03-2023,Forum Istanbul
I251711,C303561,Clothing,3,900.24,26-02-2023,Forum Istanbul
I985258,C174280,Clothing,5,1500.4,01-01-2023,Kanyon
I278655,C216475,Cosmetics,1,40.66,13-01-2023,Kanyon
I313739,C243321,Shoes,3,1800.51,09-02-2023,Metropol AVM
I276824,C188254,Clothing,1,300.08,27-01-2023,Kanyon
I591945,C967411,Toys,2,71.68,13-02-2023,Forum Istanbul
I251509,C213824,Cosmetics,2,81.32,06-03-2023,Metrocity
I385064,C365532,Shoes,4,2400.68,26-02-2023,Istinye Park
I294343,C292600,Toys,2,71.68,15-02-2023,Zorlu Center
I110639,C237735,Toys,4,143.36,22-01-2023,Metrocity
I182667,C377947,Food & Beverage,5,26.15,04-01-2023,Metropol AVM
I118587,C743987,Food & Beverage,2,10.46,16-01-2023,Cevahir AVM
I184445,C271328,Books,1,15.15,12-02-2023,Mall of Istanbul
I165835,C606042,Cosmetics,4,162.64,03-03-2023,Mall of Istanbul
I141940,C583645,Clothing,5,1500.4,30-01-2023,Kanyon
I640051,C213605,Books,2,30.3,12-02-2023,Istinye Park
I325256,C138279,Cosmetics,3,121.98,06-03-2023,Metropol AVM
I551572,C330253,Cosmetics,5,203.3,28-02-2023,Emaar Square Mall
I173884,C175807,Cosmetics,5,203.3,05-01-2023,Emaar Square Mall
I129602,C203766,Technology,1,1050.0,28-01-2023,Metrocity
I778619,C211457,Clothing,4,1200.32,20-01-2023,Metropol AVM
I180153,C173302,Cosmetics,2,81.32,02-02-2023,Kanyon
I122973,C154493,Clothing,3,900.24,10-01-2023,Metrocity
I144524,C287707,Clothing,1,300.08,10-02-2023,Zorlu Center
I333383,C313944,Clothing,2,600.16,18-01-2023,Metropol AVM
I190797,C292192,Technology,5,5250.0,14-02-2023,Emaar Square Mall
I290399,C291505,Toys,2,71.68,26-01-2023,Kanyon
I222703,C265934,Shoes,3,1800.51,07-02-2023,Forum Istanbul
I245564,C289338,Clothing,2,600.16,01-01-2023,Mall of Istanbul
I137685,C121098,Toys,4,143.36,01-01-2023,Kanyon
I321318,C304164,Toys,5,179.2,01-01-2023,Istinye Park
I300807,C302459,Clothing,3,900.24,23-02-2023,Metrocity
I795590,C251316,Toys,3,107.52,25-01-2023,Mall of Istanbul
I312946,C678577,Cosmetics,3,121.98,04-02-2023,Istinye Park
I177364,C331778,Toys,4,143.36,19-01-2023,Mall of Istanbul
I122256,C264437,Food & Beverage,1,5.23,01-01-2023,Metrocity
I241016,C218750,Souvenir,3,35.19,07-02-2023,Metrocity
I515486,C339995,Souvenir,1,11.73,04-03-2023,Istinye Park
I274432,C333615,Cosmetics,2,81.32,08-03-2023,Metropol AVM
I110804,C105807,Toys,3,107.52,03-01-2023,Zorlu Center
I160222,C159693,Shoes,5,3000.85,20-02-2023,Kanyon
I148074,C273562,Clothing,4,1200.32,24-02-2023,Istinye Park
I236787,C594692,Food & Beverage,2,10.46,22-02-2023,Mall of Istanbul
I125576,C842175,Shoes,4,2400.68,22-01-2023,Istinye Park
I243311,C132246,Clothing,3,900.24,03-03-2023,Forum Istanbul
I279737,C308775,Toys,5,179.2,02-01-2023,Metropol AVM
I256652,C906018,Clothing,3,900.24,13-02-2023,Metrocity
I117117,C257447,Cosmetics,3,121.98,02-03-2023,Viaport Outlet
I157671,C808557,Cosmetics,3,121.98,01-02-2023,Kanyon
I127628,C133434,Clothing,3,900.24,16-01-2023,Metrocity
I113728,C209716,Clothing,4,1200.32,19-02-2023,Mall of Istanbul
I209580,C246832,Food & Beverage,4,20.92,04-03-2023,Kanyon
I371873,C971436,Clothing,3,900.24,12-01-2023,Metrocity
I205175,C169976,Clothing,3,900.24,31-01-2023,Metropol AVM
I429281,C134050,Food & Beverage,2,10.46,08-02-2023,Mall of Istanbul
I257102,C278148,Books,5,75.75,30-01-2023,Mall of Istanbul
I184483,C207143,Cosmetics,5,203.3,28-02-2023,Kanyon
I199912,C336374,Food & Beverage,4,20.92,26-01-2023,Kanyon
I897591,C302350,Shoes,4,2400.68,06-01-2023,Viaport Outlet
I252056,C932441,Clothing,4,1200.32,26-02-2023,Metrocity
I301225,C235090,Food & Beverage,2,10.46,02-01-2023,Metropol AVM
I160380,C157782,Books,3,45.45,02-01-2023,Mall of Istanbul
I214685,C335619,Books,2,30.3,11-02-2023,Emaar Square Mall
I322152,C710070,Books,2,30.3,08-02-2023,Metrocity
I273261,C275182,Souvenir,4,46.92,17-02-2023,Viaport Outlet
I430899,C259237,Food & Beverage,4,20.92,21-02-2023,Mall of Istanbul
I288878,C385049,Cosmetics,3,121.98,01-02-2023,Zorlu Center
I120030,C116606,Shoes,5,3000.85,09-02-2023,Mall of Istanbul
I339515,C110969,Cosmetics,1,40.66,12-02-2023,Metrocity
I222934,C527285,Souvenir,1,11.73,18-01-2023,Mall of Istanbul
I184884,C673066,Cosmetics,5,203.3,26-01-2023,Kanyon
I704384,C129700,Cosmetics,4,162.64,28-02-2023,Cevahir AVM
I118213,C259617,Clothing,3,900.24,26-02-2023,Zorlu Center
I926244,C249469,Food & Beverage,2,10.46,14-01-2023,Forum Istanbul
I209933,C313283,Souvenir,2,23.46,22-02-2023,Forum Istanbul
I270544,C455671,Books,1,15.15,01-02-2023,Metrocity
I400801,C187040,Food & Beverage,2,10.46,06-02-2023,Metrocity
I131684,C122762,Clothing,3,900.24,28-01-2023,Metrocity
I212970,C114628,Clothing,5,1500.4,07-01-2023,Istinye Park
I131278,C191441,Clothing,1,300.08,06-02-2023,Kanyon
I214861,C773042,Souvenir,5,58.65,07-02-2023,Metrocity
I146110,C239514,Food & Beverage,2,10.46,20-01-2023,Metrocity
I238484,C253605,Shoes,5,3000.85,09-01-2023,Metropol AVM
I301796,C782590,Shoes,2,1200.34,24-01-2023,Metrocity
I297912,C315653,Cosmetics,1,40.66,02-01-2023,Cevahir AVM
I247847,C812222,Toys,3,107.52,04-03-2023,Kanyon
I351965,C269715,Toys,1,35.84,20-02-2023,Mall of Istanbul
I288481,C541025,Cosmetics,3,121.98,24-02-2023,Istinye Park
I542451,C244734,Cosmetics,3,121.98,12-01-2023,Metropol AVM
I322119,C140512,Toys,5,179.2,01-01-2023,Metrocity
I773549,C769569,Clothing,3,900.24,28-02-2023,Kanyon
I179698,C971686,Toys,5,179.2,27-02-2023,Istinye Park
I249320,C256281,Shoes,2,1200.34,08-02-2023,Emaar Square Mall
I115640,C220395,Food & Beverage,3,15.69,05-02-2023,Cevahir AVM
I270968,C322048,Food & Beverage,4,20.92,18-02-2023,Metropol AVM
I949844,C262483,Food & Beverage,1,5.23,06-01-2023,Metropol AVM
I193724,C517780,Toys,4,143.36,22-02-2023,Emaar Square Mall
I312415,C317196,Clothing,1,300.08,16-02-2023,Metrocity
I133584,C295124,Clothing,1,300.08,04-01-2023,Metropol AVM
I143588,C765889,Clothing,1,300.08,29-01-2023,Metrocity
I730397,C385215,Cosmetics,3,121.98,13-01-2023,Cevahir AVM
I281908,C101068,Toys,5,179.2,03-03-2023,Viaport Outlet
I517380,C261060,Shoes,1,600.17,25-01-2023,Mall of Istanbul
I470317,C471164,Clothing,2,600.16,11-02-2023,Mall of Istanbul
I216610,C166330,Cosmetics,5,203.3,01-03-2023,Viaport Outlet
I883811,C272867,Shoes,1,600.17,01-02-2023,Mall of Istanbul
I255113,C228911,Clothing,2,600.16,15-02-2023,Kanyon
I217301,C983848,Clothing,5,1500.4,27-01-2023,Metrocity
I203460,C261374,Souvenir,1,11.73,06-03-2023,Kanyon
I159515,C125424,Food & Beverage,2,10.46,27-02-2023,Kanyon
I135183,C265293,Food & Beverage,5,26.15,08-02-2023,Mall of Istanbul
I208592,C278511,Cosmetics,4,162.64,07-01-2023,Emaar Square Mall
I585768,C114112,Clothing,3,900.24,06-01-2023,Mall of Istanbul
I278286,C929166,Cosmetics,3,121.98,25-02-2023,Metrocity
I794410,C130783,Clothing,2,600.16,16-02-2023,Mall of Istanbul
I144052,C204395,Clothing,2,600.16,15-02-2023,Kanyon
I294463,C129074,Food & Beverage,3,15.69,15-02-2023,Mall of Istanbul
I260603,C680405,Cosmetics,5,203.3,13-02-2023,Kanyon
I517785,C168059,Technology,3,3150.0,21-02-2023,Metropol AVM
I164358,C226617,Cosmetics,5,203.3,26-02-2023,Mall of Istanbul
I513890,C142176,Clothing,2,600.16,02-01-2023,Mall of Istanbul
I284750,C223603,Clothing,5,1500.4,09-02-2023,Metrocity
I133496,C316943,Shoes,1,600.17,16-01-2023,Mall of Istanbul
I140043,C644268,Shoes,5,3000.85,24-02-2023,Istinye Park
I113167,C439858,Souvenir,1,11.73,25-02-2023,Mall of Istanbul
I813748,C568348,Clothing,3,900.24,07-03-2023,Emaar Square Mall
I321236,C274618,Souvenir,3,35.19,05-03-2023,Metropol AVM
I162233,C273115,Clothing,4,1200.32,19-01-2023,Emaar Square Mall
I273831,C869501,Books,3,45.45,25-01-2023,Istinye Park
I281414,C159441,Food & Beverage,1,5.23,26-02-2023,Istinye Park
I828906,C237806,Clothing,4,1200.32,19-01-2023,Metropol AVM
I167019,C150782,Clothing,3,900.24,04-03-2023,Metrocity
I518691,C299211,Books,2,30.3,31-01-2023,Istinye Park
I205581,C156711,Technology,1,1050.0,12-01-2023,Cevahir AVM
I128834,C643861,Cosmetics,5,203.3,01-02-2023,Istinye Park
I151310,C281292,Clothing,1,300.08,24-02-2023,Kanyon
I973744,C293696,Clothing,1,300.08,16-01-2023,Zorlu Center
I317017,C223168,Books,3,45.45,04-02-2023,Kanyon
I183994,C269376,Technology,3,3150.0,25-01-2023,Mall of Istanbul
I151036,C225672,Technology,2,2100.0,14-01-2023,Emaar Square Mall
I240003,C696341,Food & Beverage,5,26.15,05-03-2023,Mall of Istanbul
I129791,C331205,Technology,5,5250.0,05-03-2023,Mall of Istanbul
I132182,C220755,Clothing,5,1500.4,26-01-2023,Kanyon
I840535,C165504,Food & Beverage,4,20.92,03-02-2023,Istinye Park
I294018,C306595,Technology,3,3150.0,11-01-2023,Istinye Park
I254324,C291689,Clothing,1,300.08,31-01-2023,Mall of Istanbul
I246455,C289028,Food & Beverage,2,10.46,06-01-2023,Metropol AVM
I169262,C299323,Clothing,5,1500.4,12-01-2023,Metrocity
I265597,C702803,Cosmetics,2,81.32,15-02-2023,Zorlu Center
I828940,C192050,Cosmetics,3,121.98,13-01-2023,Kanyon
I159901,C946325,Souvenir,5,58.65,09-02-2023,Kanyon
I308137,C104317,Clothing,4,1200.32,07-02-2023,Kanyon
I273194,C212641,Clothing,5,1500.4,05-03-2023,Emaar Square Mall
I214826,C306616,Books,1,15.15,21-02-2023,Mall of Istanbul
I113399,C274619,Toys,5,179.2,21-01-2023,Kanyon
I260326,C978942,Cosmetics,1,40.66,13-01-2023,Istinye Park
I194512,C170900,Cosmetics,3,121.98,18-01-2023,Mall of Istanbul
I544427,C501752,Clothing,4,1200.32,07-03-2023,Istinye Park
I136069,C562137,Clothing,2,600.16,16-02-2023,Cevahir AVM
I334418,C319464,Cosmetics,4,162.64,14-02-2023,Metrocity
I242091,C339341,Cosmetics,3,121.98,09-02-2023,Istinye Park
I954071,C389397,Technology,4,4200.0,26-02-2023,Metrocity
I225038,C242120,Clothing,3,900.24,13-01-2023,Emaar Square Mall
I111112,C165789,Clothing,4,1200.32,08-01-2023,Metrocity
I574151,C574716,Clothing,4,1200.32,29-01-2023,Kanyon
I405793,C286254,Clothing,1,300.08,24-02-2023,Istinye Park
I841663,C192765,Food & Beverage,5,26.15,21-01-2023,Kanyon
I222938,C318807,Toys,5,179.2,14-01-2023,Metropol AVM
I594735,C307353,Cosmetics,3,121.98,14-01-2023,Mall of Istanbul
I223461,C111257,Food & Beverage,4,20.92,24-01-2023,Istinye Park
I759933,C709605,Shoes,4,2400.68,23-02-2023,Metrocity
I277974,C207180,Food & Beverage,2,10.46,03-03-2023,Kanyon
I281611,C573715,Souvenir,1,11.73,27-01-2023,Metrocity
I144365,C702214,Shoes,1,600.17,03-03-2023,Mall of Istanbul
I129937,C254457,Books,5,75.75,23-01-2023,Zorlu Center
I711904,C285243,Clothing,4,1200.32,09-02-2023,Mall of Istanbul
I262199,C141987,Food & Beverage,4,20.92,04-01-2023,Forum Istanbul
I193884,C151427,Clothing,4,1200.32,24-02-2023,Kanyon
I266391,C870024,Souvenir,5,58.65,28-02-2023,Istinye Park
I760290,C189683,Books,4,60.6,08-01-2023,Metropol AVM
I193336,C130861,Toys,3,107.52,14-01-2023,Viaport Outlet
I166996,C228606,Souvenir,4,46.92,04-02-2023,Metropol AVM
I433688,C324971,Technology,4,4200.0,27-02-2023,Zorlu Center
I876508,C266593,Clothing,3,900.24,28-01-2023,Forum Istanbul
I104769,C245412,Shoes,3,1800.51,11-02-2023,Metrocity
I297985,C152300,Technology,1,1050.0,19-01-2023,Istinye Park
I212156,C116029,Clothing,4,1200.32,07-02-2023,Istinye Park
I221217,C230139,Toys,1,35.84,20-01-2023,Metropol AVM
I242563,C254044,Toys,1,35.84,24-02-2023,Kanyon
I182711,C258174,Clothing,3,900.24,04-02-2023,Viaport Outlet
I227743,C194405,Clothing,2,600.16,24-02-2023,Metropol AVM
I144375,C133849,Food & Beverage,4,20.92,16-01-2023,Kanyon
I103203,C137699,Toys,3,107.52,04-03-2023,Istinye Park
I117079,C223099,Clothing,1,300.08,27-01-2023,Kanyon
I167513,C316886,Cosmetics,4,162.64,03-01-2023,Metrocity
I319058,C691678,Clothing,1,300.08,27-01-2023,Istinye Park
I104598,C300802,Clothing,5,1500.4,22-02-2023,Istinye Park
I147297,C279009,Clothing,1,300.08,25-01-2023,Metrocity
I236042,C156861,Cosmetics,1,40.66,09-02-2023,Mall of Istanbul
I143617,C447390,Food & Beverage,2,10.46,19-01-2023,Cevahir AVM
I203386,C744677,Food & Beverage,5,26.15,01-03-2023,Zorlu Center
I700673,C635660,Cosmetics,2,81.32,09-01-2023,Mall of Istanbul
I653897,C177382,Food & Beverage,1,5.23,06-03-2023,Metrocity
I272195,C253382,Food & Beverage,3,15.69,27-01-2023,Kanyon
I338099,C106117,Technology,5,5250.0,22-02-2023,Viaport Outlet
I135095,C277728,Clothing,3,900.24,04-02-2023,Viaport Outlet
I196110,C166551,Clothing,5,1500.4,03-02-2023,Kanyon
I267027,C152766,Clothing,3,900.24,17-02-2023,Viaport Outlet
I278640,C275339,Clothing,3,900.24,10-02-2023,Metrocity
I936222,C275576,Clothing,5,1500.4,26-02-2023,Viaport Outlet
I105122,C132004,Shoes,1,600.17,04-02-2023,Kanyon
I227173,C123467,Clothing,1,300.08,06-03-2023,Kanyon
I122632,C837885,Food & Beverage,2,10.46,03-03-2023,Mall of Istanbul
I148832,C112115,Technology,2,2100.0,21-02-2023,Metropol AVM
I245026,C153157,Food & Beverage,3,15.69,08-01-2023,Metropol AVM
I785859,C250180,Clothing,1,300.08,27-02-2023,Kanyon
I172488,C910754,Food & Beverage,3,15.69,15-01-2023,Kanyon
I172850,C140756,Shoes,1,600.17,29-01-2023,Forum Istanbul
I226394,C256561,Shoes,5,3000.85,27-01-2023,Istinye Park
I122320,C178384,Cosmetics,4,162.64,01-03-2023,Kanyon
I285970,C190179,Clothing,1,300.08,16-01-2023,Viaport Outlet
I335926,C212138,Clothing,1,300.08,25-02-2023,Emaar Square Mall
I216518,C801613,Food & Beverage,3,15.69,19-01-2023,Metrocity
I323071,C915450,Toys,3,107.52,03-02-2023,Kanyon
I645506,C140142,Toys,1,35.84,07-02-2023,Mall of Istanbul
I333601,C965850,Toys,3,107.52,22-01-2023,Istinye Park
I211775,C101377,Food & Beverage,5,26.15,02-02-2023,Forum Istanbul
I138748,C162054,Clothing,2,600.16,26-02-2023,Metrocity
I312314,C107987,Food & Beverage,4,20.92,25-02-2023,Emaar Square Mall
I279621,C228418,Food & Beverage,1,5.23,04-02-2023,Istinye Park
I154195,C908773,Toys,4,143.36,05-03-2023,Kanyon
I260671,C264865,Technology,2,2100.0,25-02-2023,Viaport Outlet
I279166,C163445,Food & Beverage,3,15.69,18-02-2023,Mall of Istanbul
I332990,C160252,Clothing,4,1200.32,14-01-2023,Mall of Istanbul
I167895,C218379,Cosmetics,4,162.64,16-02-2023,Cevahir AVM
I181616,C214454,Clothing,2,600.16,27-02-2023,Viaport Outlet
I211556,C323277,Shoes,3,1800.51,07-02-2023,Mall of Istanbul
I113134,C169370,Clothing,5,1500.4,01-01-2023,Istinye Park
I312496,C333121,Cosmetics,4,162.64,15-02-2023,Kanyon
I661172,C199109,Books,5,75.75,30-01-2023,Istinye Park
I110309,C215722,Clothing,2,600.16,23-01-2023,Mall of Istanbul
I294291,C269696,Cosmetics,5,203.3,23-01-2023,Zorlu Center
I237508,C582445,Cosmetics,2,81.32,21-01-2023,Istinye Park
I145501,C191511,Toys,4,143.36,17-01-2023,Mall of Istanbul
I258816,C155994,Clothing,4,1200.32,23-01-2023,Mall of Istanbul
I318619,C171757,Clothing,4,1200.32,08-03-2023,Metrocity
I162524,C171691,Cosmetics,4,162.64,15-01-2023,Forum Istanbul
I210882,C163432,Shoes,1,600.17,13-01-2023,Forum Istanbul
I337111,C141652,Clothing,3,900.24,12-02-2023,Metrocity
I331409,C251083,Shoes,4,2400.68,03-02-2023,Mall of Istanbul
I101865,C248634,Clothing,1,300.08,15-01-2023,Mall of Istanbul
I246061,C284418,Cosmetics,5,203.3,17-01-2023,Kanyon
I128890,C166265,Technology,2,2100.0,23-01-2023,Metrocity
I481095,C164285,Cosmetics,5,203.3,06-01-2023,Mall of Istanbul
I221142,C118005,Clothing,3,900.24,13-02-2023,Mall of Istanbul
I135899,C147016,Shoes,3,1800.51,17-02-2023,Kanyon
I264408,C322584,Cosmetics,2,81.32,05-02-2023,Metropol AVM
I686127,C276262,Food & Beverage,2,10.46,13-01-2023,Emaar Square Mall
I110911,C227012,Clothing,3,900.24,09-01-2023,Istinye Park
I271406,C196149,Cosmetics,1,40.66,03-02-2023,Kanyon
I637277,C188136,Toys,1,35.84,08-01-2023,Metrocity
I599128,C261954,Food & Beverage,2,10.46,23-02-2023,Mall of Istanbul
I190751,C132816,Food & Beverage,1,5.23,30-01-2023,Metrocity
I190933,C242763,Food & Beverage,2,10.46,04-01-2023,Metrocity
I257671,C200462,Cosmetics,3,121.98,27-01-2023,Mall of Istanbul
I539150,C620158,Clothing,5,1500.4,06-03-2023,Metrocity
I879038,C256448,Shoes,1,600.17,22-01-2023,Mall of Istanbul
I142286,C265036,Shoes,4,2400.68,27-01-2023,Mall of Istanbul
I229690,C302140,Food & Beverage,1,5.23,20-02-2023,Metropol AVM
I114473,C325050,Shoes,2,1200.34,04-01-2023,Forum Istanbul
I825270,C140467,Clothing,2,600.16,20-01-2023,Mall of Istanbul
I231784,C184279,Technology,5,5250.0,10-02-2023,Mall of Istanbul
I294869,C138212,Clothing,3,900.24,02-03-2023,Istinye Park
I789374,C261583,Technology,5,5250.0,05-02-2023,Viaport Outlet
I732648,C152838,Books,4,60.6,25-01-2023,Viaport Outlet
I155282,C292592,Technology,4,4200.0,19-02-2023,Kanyon
I868512,C708499,Toys,2,71.68,06-01-2023,Metrocity
I434025,C233258,Food & Beverage,2,10.46,01-03-2023,Kanyon
I121110,C222722,Shoes,2,1200.34,10-02-2023,Mall of Istanbul
I884495,C145826,Food & Beverage,3,15.69,27-01-2023,Istinye Park
I538752,C168008,Cosmetics,4,162.64,28-02-2023,Metropol AVM
I491810,C117452,Books,4,60.6,15-01-2023,Metropol AVM
I268506,C308533,Clothing,4,1200.32,03-03-2023,Mall of Istanbul
I165654,C594337,Clothing,5,1500.4,02-03-2023,Zorlu Center
I189166,C261856,Cosmetics,2,81.32,05-03-2023,Kanyon
I266074,C235354,Clothing,4,1200.32,08-01-2023,Metrocity
I650708,C125402,Food & Beverage,1,5.23,26-01-2023,Cevahir AVM
I245989,C932356,Clothing,1,300.08,27-01-2023,Mall of Istanbul
I214499,C118596,Food & Beverage,5,26.15,28-02-2023,Metropol AVM
I329514,C320073,Shoes,3,1800.51,20-02-2023,Forum Istanbul
I261818,C200772,Technology,1,1050.0,24-02-2023,Metrocity
I334490,C501967,Clothing,1,300.08,06-03-2023,Istinye Park
I149740,C675111,Books,5,75.75,26-01-2023,Zorlu Center
I483991,C130446,Clothing,1,300.08,12-02-2023,Kanyon
I132262,C223948,Clothing,1,300.08,15-01-2023,Metropol AVM
I223193,C215406,Cosmetics,4,162.64,25-01-2023,Zorlu Center
I826922,C938850,Clothing,4,1200.32,03-03-2023,Zorlu Center
I208867,C249952,Cosmetics,2,81.32,09-02-2023,Emaar Square Mall
I197604,C467553,Clothing,2,600.16,20-02-2023,Istinye Park
I243841,C186486,Clothing,5,1500.4,24-01-2023,Metropol AVM
I110254,C203526,Food & Beverage,2,10.46,07-01-2023,Metropol AVM
I600222,C703338,Clothing,1,300.08,07-01-2023,Mall of Istanbul
I321898,C234120,Cosmetics,5,203.3,18-01-2023,Emaar Square Mall
I398885,C432763,Cosmetics,3,121.98,22-02-2023,Zorlu Center
I493539,C237094,Cosmetics,1,40.66,13-02-2023,Emaar Square Mall
I329049,C655155,Clothing,3,900.24,04-02-2023,Mall of Istanbul
I301972,C293587,Technology,3,3150.0,07-02-2023,Mall of Istanbul
I215883,C289665,Technology,2,2100.0,07-01-2023,Mall of Istanbul
I437827,C169168,Cosmetics,5,203.3,14-02-2023,Kanyon
I233465,C142237,Clothing,5,1500.4,06-03-2023,Metrocity
I907490,C218713,Clothing,1,300.08,04-03-2023,Mall of Istanbul
I527911,C862694,Souvenir,2,23.46,25-01-2023,Metropol AVM
