id,artist,asciiName,availability,borderColor,cardKingdomFoilId,cardKingdomId,colorIdentity,colorIndicator,colors,convertedManaCost,duelDeck,edhrecRank,faceConvertedManaCost,faceName,flavorName,flavorText,frameEffects,frameVersion,hand,hasAlternativeDeckLimit,hasContentWarning,hasFoil,hasNonFoil,isAlternative,isFullArt,isOnlineOnly,isOversized,isPromo,isReprint,isReserved,isStarter,isStorySpotlight,isTextless,isTimeshifted,keywords,layout,leadershipSkills,life,loyalty,manaCost,mcmId,mcmMetaId,mtgArenaId,mtgjsonV4Id,mtgoFoilId,mtgoId,multiverseId,name,number,originalReleaseDate,originalText,originalType,otherFaceIds,power,printings,promoTypes,purchaseUrls,rarity,scryfallId,scryfallIllustrationId,scryfallOracleId,setCode,side,subtypes,supertypes,tcgplayerProductId,text,toughness,type,types,uuid,variations,watermark
1163,Kev Walker,,"mtgo,paper",borderless,236376.0,235960.0,"B,G,U,W",,"B,G,U,W",4.0,,1335.0,,,,,legendary,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,"Deathtouch,Flying,Lifelink,Proliferate,Vigilance",normal,"{'brawl': False, 'commander': True, 'oathbreaker': False}",,,{G}{W}{U}{B},462584.0,223936.0,,5b6898e6-8506-5c28-91d0-ef899b0f88f6,,,491362.0,"Atraxa, Praetors' Voice",353,,"Flying, vigilance, deathtouch, lifelink
At the beginning of your end step, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",Legendary Creature — Angel Horror,,4,"2XM,C16,CM2,OC16,PZ2","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/36550798896ab1d2', 'cardKingdomFoil': 'https://mtgjson.com/links/bf19995439fc91c4', 'cardmarket': 'https://mtgjson.com/links/2e167eb4547bf323', 'tcgplayer': 'https://mtgjson.com/links/95cf8d9eb202bf14'}",mythic,dac080ef-8f40-43a2-8440-b457b6074b69,802d8799-40c3-436b-af1e-06d055e638b4,7e6b9b59-cd68-4e3c-827b-38833c92d6eb,2XM,,"Angel,Horror",Legendary,214834.0,"Flying, vigilance, deathtouch, lifelink
At the beginning of your end step, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",4,Legendary Creature — Angel Horror,Creature,f9924588-6741-531a-a72b-16e1248234e8,09472571-34c7-5636-963c-a8ff6aa96f28,
1164,Scott M. Fischer,,"mtgo,paper",borderless,236377.0,235961.0,"B,R,W",,"B,R,W",4.0,,2835.0,,,,"""I'll have my revenge if I have to call on every force from above and below.""",legendary,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,Flying,normal,"{'brawl': False, 'commander': True, 'oathbreaker': False}",,,{1}{R}{W}{B},462589.0,203334.0,,3b418eb1-8273-5cb5-b609-466b077acf00,,,491363.0,Kaalia of the Vast,354,,"Flying
Whenever Kaalia of the Vast attacks an opponent, you may put an Angel, Demon, or Dragon creature card from your hand onto the battlefield tapped and attacking that opponent.",Legendary Creature — Human Cleric,,2,"2XM,CM1,CMA,CMD,OCMD,PZ1","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/d2314bee22b1d3ba', 'cardKingdomFoil': 'https://mtgjson.com/links/31dc448e5623c37a', 'cardmarket': 'https://mtgjson.com/links/82041a349e87f331', 'tcgplayer': 'https://mtgjson.com/links/4ebe0b78be70559d'}",mythic,86f670f9-c5b7-4eb0-a7d0-d16513fadf74,2a893941-56de-4591-84ac-6981848c9206,cb8d80c9-ed58-4f2d-aa8c-c383370c7f1a,2XM,,"Human,Cleric",Legendary,214838.0,"Flying
Whenever Kaalia of the Vast attacks an opponent, you may put an Angel, Demon, or Dragon creature card from your hand onto the battlefield tapped and attacking that opponent.",2,Legendary Creature — Human Cleric,Creature,4e23d3ea-bebe-5755-ba29-0cf04ff82400,62514af8-a9a4-59c5-bf13-4b3252e1d9f8,
1165,Jeff Simpson,,"mtgo,paper",borderless,236395.0,236035.0,"U,W",,"U,W",2.0,,7027.0,,,,"""Some defy the laws of nature. I dare nature to defy me.""",,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,,normal,,,,{W}{U},483974.0,3517.0,,b255bbde-b8ac-5d3a-b665-f4f0c7923237,,,491364.0,Meddling Mage,355,,"As Meddling Mage enters the battlefield, choose a nonland card name.
Spells with the chosen name can't be cast.",Creature — Human Wizard,,2,"2XM,ARB,G06,HA2,MB1,PLS,PRM","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/62fd61b1a6cf45f6', 'cardKingdomFoil': 'https://mtgjson.com/links/e16e19a7a0fdd78f', 'cardmarket': 'https://mtgjson.com/links/b35a516325dfc5e7', 'tcgplayer': 'https://mtgjson.com/links/bf6e8d9fa462804c'}",rare,3c9847f3-5a4c-4b49-8e25-e444d1446bf9,14eec6fa-504e-4d0f-a44e-b25b51212f86,a5d02339-9f6d-486e-87d8-5ec2274cf680,2XM,,"Human,Wizard",,218465.0,"As Meddling Mage enters the battlefield, choose a nonland card name.
Spells with the chosen name can't be cast.",2,Creature — Human Wizard,Creature,1c249118-08ce-5abf-a60d-455530c1836e,5a7b685a-0e13-5937-9f13-f65d82270728,
1166,rk post,,"mtgo,paper",borderless,236408.0,236159.0,,,,5.0,,2756.0,,,,,,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,"Equip,Living weapon",normal,,,,{5},485964.0,202768.0,,064e0e4f-9b36-55e7-93db-3ab47849dc15,,,491365.0,Batterskull,356,,"Living weapon (When this Equipment enters the battlefield, create a 0/0 black Germ creature token, then attach this to it.)
Equipped creature gets +4/+4 and has vigilance and lifelink.
{3}: Return Batterskull to its owner's hand.
Equip {5}",Artifact — Equipment,,,"2XM,NPH,PGPX,PRM","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/2f5adf10da171e22', 'cardKingdomFoil': 'https://mtgjson.com/links/9e29788809b547fc', 'cardmarket': 'https://mtgjson.com/links/4757ad0f3d8de08f', 'tcgplayer': 'https://mtgjson.com/links/b3caea2478cc78ea'}",mythic,2abc5ac8-b944-4b71-b022-c78183eb92c3,968449e4-b5bd-41cc-ab97-f623d8ace038,d12e5ce0-5705-4c35-9a93-b883db52c80c,2XM,,Equipment,,218863.0,"Living weapon (When this Equipment enters the battlefield, create a 0/0 black Germ creature token, then attach this to it.)
Equipped creature gets +4/+4 and has vigilance and lifelink.
{3}: Return Batterskull to its owner's hand.
Equip {5}",,Artifact — Equipment,Artifact,7bea19d9-e5a5-5275-b9d7-befe61f93f8a,691af5ad-c30b-5ce5-bd68-7f93a29bcf3d,
1167,Wayne Reynolds,,"mtgo,paper",borderless,236378.0,235962.0,,,,12.0,,979.0,,,,,,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,"Indestructible,Infect,Trample",normal,,,,{12},462604.0,202411.0,,1381eb4e-a674-5bd8-b5de-4aad996d1bea,,,491366.0,Blightsteel Colossus,357,,"Trample, infect, indestructible
If Blightsteel Colossus would be put into a graveyard from anywhere, reveal Blightsteel Colossus and shuffle it into its owner's library instead.",Artifact Creature — Golem,,11,"2XM,MBS","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/a4f4c65ba5e3a849', 'cardKingdomFoil': 'https://mtgjson.com/links/a325b1d0ba5790df', 'cardmarket': 'https://mtgjson.com/links/bfb4b25d5efc6e1a', 'tcgplayer': 'https://mtgjson.com/links/2717491b461694fb'}",mythic,0ccd5597-2d4e-4f3e-94b7-46783486853a,5d2bd951-e500-4245-9229-5d9d4c2e812f,e80772e2-8623-4094-81a2-70828b2b151c,2XM,,Golem,,214840.0,"Trample, infect, indestructible
If Blightsteel Colossus would be put into a graveyard from anywhere, reveal Blightsteel Colossus and shuffle it into its owner's library instead.",11,Artifact Creature — Golem,"Artifact,Creature",d847642f-62a2-5541-abf1-b72620b53ebf,fa62fc90-4b85-582b-a775-2d1a8d900ffe,
1168,Franz Vohwinkel,,"mtgo,paper",borderless,236398.0,236038.0,,,,0.0,,115.0,,,,,,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,Imprint,normal,,,,{0},484419.0,976.0,,96472438-6620-5bff-b0ce-18bf42221c40,,,491367.0,Chrome Mox,358,,"Imprint — When Chrome Mox enters the battlefield, you may exile a nonartifact, nonland card from your hand.
{T}: Add one mana of any of the exiled card's colors.",Artifact,,,"2XM,EMA,MPS,MRD,PGPX,PRM,WC04","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/123b5d6ccc6e0f64', 'cardKingdomFoil': 'https://mtgjson.com/links/e021bf913562cc56', 'cardmarket': 'https://mtgjson.com/links/445a2b92a79a966b', 'tcgplayer': 'https://mtgjson.com/links/a27dd58b80122d03'}",mythic,0e94d334-e043-42f2-ba5c-be497d82f2c8,5f4e1de4-8094-499e-b216-bc4164561c6c,ec3d4466-547c-4e02-b1b5-a156ec4637e9,2XM,,,,218812.0,"Imprint — When Chrome Mox enters the battlefield, you may exile a nonartifact, nonland card from your hand.
{T}: Add one mana of any of the exiled card's colors.",,Artifact,Artifact,f0e5c86a-d541-5b77-957d-f63feb0d3d8e,0788dfb0-f4d8-54c0-b158-ee2a644521b3,
1169,Scott Murphy,,"mtgo,paper",borderless,236382.0,235995.0,,,,1.0,,184.0,,,,"""Let's see. I've been here, here, here, here, and here. Where next?""
—Olenn, tireless traveler",,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,,normal,,,,{1},482649.0,10943.0,,573ee3e9-eb21-52b0-9e55-bf97c8146787,,,491368.0,Expedition Map,359,,"{2}, {T}, Sacrifice Expedition Map: Search your library for a land card, reveal it, and put it into your hand. Then shuffle your library.",Artifact,,,"2XM,MM2,ZEN","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/87bd2ecdf4c52966', 'cardKingdomFoil': 'https://mtgjson.com/links/41e2349c4defc6e1', 'cardmarket': 'https://mtgjson.com/links/cbf3ee4084185440', 'tcgplayer': 'https://mtgjson.com/links/b2699685a0866f1a'}",rare,8bc6178b-16e7-4089-974f-7048b9632fc2,06a98d30-87cb-4ca8-b250-bc9474dc294c,8fcf50cd-e6d0-4516-850f-d42ee75dcc3a,2XM,,,,218258.0,"{2}, {T}, Sacrifice Expedition Map: Search your library for a land card, reveal it, and put it into your hand. Then shuffle your library.",,Artifact,Artifact,33641834-53ff-5ec2-b40a-479fcc151c07,8debbb01-9749-50f4-b280-4304e0f3cd59,
1170,Mark Zug,,"mtgo,paper",borderless,236406.0,236152.0,,,,2.0,,11.0,,,,"After lightning struck the cliffs, the ore became iron, the iron became steel, and the steel became greaves. The lightning never left.",,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,Equip,normal,,,,{2},485384.0,3297.0,,06d097a7-6fae-5109-ae90-16f22288852c,,,491369.0,Lightning Greaves,360,,"Equipped creature has haste and shroud. (It can't be the target of spells or abilities.)
Equip {0}",Artifact — Equipment,,,"2XM,ARC,C15,C16,C17,C19,C20,CM2,CMA,CMD,DDE,F09,MB1,MPS,MRD,PRM,PSAL,PZ1,SLD,TD0","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/189541c1b7f5ba3d', 'cardKingdomFoil': 'https://mtgjson.com/links/382a5d29c0696cd3', 'cardmarket': 'https://mtgjson.com/links/2acee4e00ca21e4f', 'tcgplayer': 'https://mtgjson.com/links/7c421d2e3ca7abfb'}",rare,70eab734-875b-4b76-901b-3ac7d2133ad9,95416de8-4885-4052-808a-1749d863888b,ca204b66-8d0c-431a-8d34-282f7c2d17da,2XM,,Equipment,,218838.0,"Equipped creature has haste and shroud. (It can't be the target of spells or abilities.)
Equip {0}",,Artifact — Equipment,Artifact,010ca5c3-0ec0-5ee7-a012-dfdd964bdee2,c29d9ba2-2197-54f8-b1f1-ffcd16718e35,
1171,Ron Spencer,,"mtgo,paper",borderless,236379.0,235963.0,,,,0.0,,57.0,,,,At first they thought the vault was empty. Then the walls began to glow.,,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,,normal,,,,{0},462594.0,3443.0,,c93d4f29-2eaa-5053-9db8-474fffe901d6,,,491370.0,Mana Crypt,361,,"At the beginning of your upkeep, flip a coin. If you lose the flip, Mana Crypt deals 3 damage to you.
{T}: Add {C}{C}.",Artifact,,,"2XM,EMA,G11,MB1,ME2,MPS,PHPR,PRM,VMA","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/87908055ae2e91a7', 'cardKingdomFoil': 'https://mtgjson.com/links/d42542ac1147a3d1', 'cardmarket': 'https://mtgjson.com/links/e661d18f180d54e6', 'tcgplayer': 'https://mtgjson.com/links/96b3b680f9fdb3c7'}",mythic,6d7cd274-ed83-475a-9b4f-adb9c780a6f4,78537c00-2ccc-4c3d-a8d6-da1874dff01c,2c63e4e1-89d2-4bc6-a232-94e75c4b1c8a,2XM,,,,214836.0,"At the beginning of your upkeep, flip a coin. If you lose the flip, Mana Crypt deals 3 damage to you.
{T}: Add {C}{C}.",,Artifact,Artifact,0fa179ca-39f2-5ba7-ae24-ccf5214f2da6,583bf60c-cbde-52b0-8051-977206ef497b,
1172,Martina Pilcerova,,"mtgo,paper",borderless,236402.0,236090.0,,,,0.0,,373.0,,,,What crossed her mind defied Orthodoxy: could there be perfection beyond *compleation*?,legendary,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,Metalcraft,normal,,,,{0},484084.0,200694.0,,bac45c52-e881-5505-847e-4dc9968f42b5,,,491371.0,Mox Opal,362,,Metalcraft — {T}: Add one mana of any color. Activate this ability only if you control three or more artifacts.,Legendary Artifact,,,"2XM,J19,MM2,MPS,SOM","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/4f563b52eb2b0109', 'cardKingdomFoil': 'https://mtgjson.com/links/bf8b689dd1371692', 'cardmarket': 'https://mtgjson.com/links/6abe513f4239ca61', 'tcgplayer': 'https://mtgjson.com/links/159ef127e40bbe83'}",mythic,547e3aa5-d88a-4418-ab9d-dd65385f031b,c5defa90-bfc1-4eaa-a416-9fd8c27a733a,de2440de-e948-4811-903c-0bbe376ff64d,2XM,,,Legendary,218603.0,Metalcraft — {T}: Add one mana of any color. Activate this ability only if you control three or more artifacts.,,Legendary Artifact,Artifact,a225fb12-0b43-5711-9e39-02b901af1362,71b15a22-9e76-585f-b10c-10394291d5d3,
1173,Steve Prescott,,"mtgo,paper",borderless,236412.0,236194.0,,,,3.0,,2181.0,,,,,,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,"Equip,Mill",normal,,,,{3},486159.0,200560.0,,d61640d0-d0f2-5adf-b4e1-21456e170134,,,491372.0,Sword of Body and Mind,363,,"Equipped creature gets +2/+2 and has protection from green and from blue.
Whenever equipped creature deals combat damage to a player, you create a 2/2 green Wolf creature token and that player mills ten cards.
Equip {2}",Artifact — Equipment,,,"2XM,MPS,SOM,V10","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/13d784d9f7f734cc', 'cardKingdomFoil': 'https://mtgjson.com/links/97a9b7167b3702fa', 'cardmarket': 'https://mtgjson.com/links/8d11aa0c08fde1c3', 'tcgplayer': 'https://mtgjson.com/links/e08991face212661'}",mythic,5cc0b4eb-8ee9-4213-8194-02e7d63428d3,db7743d9-9648-4b89-b2e8-40c0f33d930a,fac42229-4f5f-4d04-85dd-5031d4e435aa,2XM,,Equipment,,219006.0,"Equipped creature gets +2/+2 and has protection from green and from blue.
Whenever equipped creature deals combat damage to a player, you create a 2/2 green Wolf creature token and that player mills ten cards.
Equip {2}",,Artifact — Equipment,Artifact,4ee41bec-e81d-529f-b7f3-042faae33c81,16cfc604-974b-5de4-8180-6151288a80c9,
1174,Thomas M. Baxa,,"mtgo,paper",borderless,236411.0,236183.0,,,,3.0,,479.0,,,,,,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,Equip,normal,,,,{3},486119.0,202437.0,,81614597-dc72-5eee-b830-5e68bb720231,,,491373.0,Sword of Feast and Famine,364,,"Equipped creature gets +2/+2 and has protection from black and from green.
Whenever equipped creature deals combat damage to a player, that player discards a card and you untap all lands you control.
Equip {2}",Artifact — Equipment,,,"2XM,J14,MBS,MD1,MPS,PGPX,PRM","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/5abdcec37cc5ed35', 'cardKingdomFoil': 'https://mtgjson.com/links/5dc7b8f45fb41f57', 'cardmarket': 'https://mtgjson.com/links/39e3973ea818e675', 'tcgplayer': 'https://mtgjson.com/links/80f9805d564529a8'}",mythic,0a469d00-1416-48dd-ad91-eb6f3fb4b42b,c6d2c0f9-dfc1-4726-92ae-9e87fd9ada41,d0901053-6de0-46d0-9ee3-8d40510236c1,2XM,,Equipment,,218965.0,"Equipped creature gets +2/+2 and has protection from black and from green.
Whenever equipped creature deals combat damage to a player, that player discards a card and you untap all lands you control.
Equip {2}",,Artifact — Equipment,Artifact,52e3658b-6edc-52f8-90b9-0f6b8d783bc0,274b6fe3-662a-5dbb-a09b-53e1dc3aa548,
1175,Dan Dos Santos,,"mtgo,paper",borderless,236403.0,236091.0,,,,3.0,,959.0,,,,,,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,Equip,normal,,,,{3},484294.0,5748.0,,71da0182-b853-52a7-bd2b-c5daf03a8b6a,,,491374.0,Sword of Fire and Ice,365,,"Equipped creature gets +2/+2 and has protection from red and from blue.
Whenever equipped creature deals combat damage to a player, Sword of Fire and Ice deals 2 damage to any target and you draw a card.
Equip {2}",Artifact — Equipment,,,"2XM,DST,G11,MMA,MPS,PRM","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/59f94563c949164c', 'cardKingdomFoil': 'https://mtgjson.com/links/6ee7d688028b51d6', 'cardmarket': 'https://mtgjson.com/links/e78c7fa7918d77f1', 'tcgplayer': 'https://mtgjson.com/links/edcd63debe3c5bdd'}",mythic,22cd80dd-1c57-423c-81e2-9a956901565f,ff04d662-5d56-4a65-8eba-2e58a903600d,2ccdc60a-49a9-44b9-a7af-0ebf18b26785,2XM,,Equipment,,218612.0,"Equipped creature gets +2/+2 and has protection from red and from blue.
Whenever equipped creature deals combat damage to a player, Sword of Fire and Ice deals 2 damage to any target and you draw a card.
Equip {2}",,Artifact — Equipment,Artifact,2ca04fb4-adc0-5263-8f1a-1912dbd8aa9d,6ff43bd3-30f1-5c32-aa04-4d7ba6670548,
1176,Kev Walker,,"mtgo,paper",borderless,236413.0,236198.0,,,,3.0,,1385.0,,,,,,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,Equip,normal,,,,{3},486194.0,5750.0,,3a8e045c-c818-59bb-9446-da662154c312,,,491375.0,Sword of Light and Shadow,366,,"Equipped creature gets +2/+2 and has protection from white and from black.
Whenever equipped creature deals combat damage to a player, you gain 3 life and you may return up to one target creature card from your graveyard to your hand.
Equip {2}",Artifact — Equipment,,,"2XM,DST,J12,MMA,MPS","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/d5cb58ddc6946bd8', 'cardKingdomFoil': 'https://mtgjson.com/links/305879638383b917', 'cardmarket': 'https://mtgjson.com/links/557d1247f6d0c150', 'tcgplayer': 'https://mtgjson.com/links/02617f7483ad318e'}",mythic,3a195efe-8c4f-479d-bd0f-563ee4bb49a1,0d66ec58-d2c0-46a5-98ef-aec7daab6fb8,01c8a554-45a6-46ca-b40a-af0fd4529e40,2XM,,Equipment,,219013.0,"Equipped creature gets +2/+2 and has protection from white and from black.
Whenever equipped creature deals combat damage to a player, you gain 3 life and you may return up to one target creature card from your graveyard to your hand.
Equip {2}",,Artifact — Equipment,Artifact,208bcf9f-fa26-5fcf-a506-5bed62581b57,409e346d-62b1-5cbf-8f9f-478a54062926,
1177,Franz Vohwinkel,,"mtgo,paper",borderless,236383.0,235996.0,,,,3.0,,2011.0,,,,,,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,Equip,normal,,,,{3},482739.0,202795.0,,c7bca816-b9b9-5edc-b884-2ca79d48d3e5,,,491376.0,Sword of War and Peace,367,,"Equipped creature gets +2/+2 and has protection from red and from white.
Whenever equipped creature deals combat damage to a player, Sword of War and Peace deals damage to that player equal to the number of cards in their hand and you gain 1 life for each",Artifact — Equipment,,,"2XM,MPS,NPH","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/1731f98ab0f466c3', 'cardKingdomFoil': 'https://mtgjson.com/links/b5de51aed35881ea', 'cardmarket': 'https://mtgjson.com/links/f56ca15974bf3be2', 'tcgplayer': 'https://mtgjson.com/links/118a85fa9515be89'}",mythic,93c0681d-97da-4363-b75a-079c209e7e4a,38b6b4f1-013a-46d5-9a6e-f3bb11ec64fd,b10ad415-0aae-4d70-82e6-a4055a40cbe4,2XM,,Equipment,,218276.0,"Equipped creature gets +2/+2 and has protection from red and from white.
Whenever equipped creature deals combat damage to a player, Sword of War and Peace deals damage to that player equal to the number of cards in their hand and you gain 1 life for each",,Artifact — Equipment,Artifact,aa7a756d-49c3-5731-9493-c13742cd0c47,5a8da3e2-b78a-595a-9c58-3d7a7cdbc601,
1178,Carl Critchlow,,"mtgo,paper",borderless,236388.0,236006.0,,,,6.0,,622.0,,,,,,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,"Deathtouch,Lifelink",normal,,,,{6},482764.0,200700.0,,8d46a520-e709-596b-9a0d-259aeb08f4c3,,,491377.0,Wurmcoil Engine,368,,"Deathtouch, lifelink
When Wurmcoil Engine dies, create a 3/3 colorless Wurm artifact creature token with deathtouch and a 3/3 colorless Wurm artifact creature token with lifelink.",Artifact Creature — Wurm,,6,"2XM,C14,CM2,MPS,PRM,PSOM,SOM","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/06b71463a7274e74', 'cardKingdomFoil': 'https://mtgjson.com/links/264876e38874465f', 'cardmarket': 'https://mtgjson.com/links/ba634518d80d9d2b', 'tcgplayer': 'https://mtgjson.com/links/4190db3007bb46a2'}",mythic,f097accb-28ad-4b22-b615-103c74e07708,865f0957-5e8a-48bc-a103-76b75f790e4a,d1a60f44-7696-49ee-91fb-cab5b3102962,2XM,,Wurm,,218391.0,"Deathtouch, lifelink
When Wurmcoil Engine dies, create a 3/3 colorless Wurm artifact creature token with deathtouch and a 3/3 colorless Wurm artifact creature token with lifelink.",6,Artifact Creature — Wurm,"Artifact,Creature",df0b5465-c327-5f52-b79b-819662ff0ea7,b5a86869-617b-56ed-a91e-b37f52abc98f,
1179,John Avon,,"mtgo,paper",borderless,236396.0,236036.0,U,,,0.0,,492.0,,,,The Tolarian Academy was home to some of the greatest discoveries in Dominaria's history—as well as its greatest tragedies.,legendary,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,,normal,,,,,483999.0,8304.0,,29278bc7-e667-5cae-be09-ba565de36e1e,,,491378.0,Academy Ruins,369,,"{T}: Add {C}.
{1}{U}, {T}: Put target artifact card from your graveyard on top of your library.",Legendary Land,,,"2XM,MMA,TSP","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/97f684e5f6c99074', 'cardKingdomFoil': 'https://mtgjson.com/links/0aa1c928814530dc', 'cardmarket': 'https://mtgjson.com/links/741122ce2aaf6992', 'tcgplayer': 'https://mtgjson.com/links/dee1b298177cad5e'}",rare,69e55604-56da-44b5-aa78-f5de76ce9d20,b9a46ea7-0699-426d-af35-e4ff162e3fc3,a3da7d5b-2c2b-45fe-b9c5-413b8c8fc0a2,2XM,,,Legendary,218577.0,"{T}: Add {C}.
{1}{U}, {T}: Put target artifact card from your graveyard on top of your library.",,Legendary Land,Land,a6d54fb2-c2e7-592f-8551-fb8c64307a9e,1544787e-b20c-59fc-a454-72e4e71bc536,
1180,Mark Tedin,,"mtgo,paper",borderless,236384.0,235997.0,,,,0.0,,1451.0,,,,"In his hunger for power and knowledge, Urza dug deep into Dominaria's ancient past.",,2015,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,,normal,,,,,482724.0,6834.0,,eb71d321-07dc-585f-828a-73c4cff006d4,,,491379.0,Urza's Mine,370,,"{T}: Add {C}. If you control an Urza's Power-Plant and an Urza's Tower, add {C}{C} instead.",Land — Urza's Mine,,,"2XM,5ED,8ED,9ED,ATQ,CHR,ME4,PRM,RIN","boxtopper,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/21e96b8ec5c048e9', 'cardKingdomFoil': 'https://mtgjson.com/links/63e40b950dacbc64', 'cardmarket': 'https://mtgjson.com/links/b3fc7852af15e970', 'tcgplayer': 'https://mtgjson.com/links/5fcc70697d8a0c11'}",rare,546e0452-5304-41fa-9e3a-a3fa5a571315,ecc59338-d8cb-4b2a-90a2-4ae9b0242dc8,33e85a8a-86df-4cdc-a9cc-8cbabe92c3c0,2XM,,"Urza’s,Mine",,218282.0,"{T}: Add {C}. If you control an Urza's Power-Plant and an Urza's Tower, add {C}{C} instead.",,Land — Urza’s Mine,Land,6ae82cdd-ac8a-5183-8701-a216e731f126,44aa5a93-15bb-5c79-8f05-332d9bbd7ca1,
