cds,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrite,NumGE1500,CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,Website,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,Latitude,Longitude,AdmFName1,AdmLName1,AdmEmail1,AdmFName2,AdmLName2,AdmEmail2,AdmFName3,AdmLName3,AdmEmail3,LastUpdate
33671160109843,S,Santa Rosa Academy,Menifee Union Elementary,Riverside,77,34,531.0,506.0,503.0,21.0,33671160109843,624540.0,11023.0,Active,Riverside,Menifee Union Elementary,Santa Rosa Academy,27587 La Piedra Road,27587 La Piedra Rd.,Menifee,92584-8376,CA,27587 La Piedra Road,27587 La Piedra Rd.,Menifee,92584-8376,CA,(951) 672-2400,,www.sra.mn,2005-09-01,,1.0,0730,Directly funded,52,Elementary School District,65.0,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,P,0.0,33.677653,-117.17632,Laura,Badillo,lbadillo@sra.mn,,,,,,,2016-08-23
33671160000000,D,,Menifee Union Elementary,Riverside,77,34,531.0,506.0,503.0,21.0,33671160000000,624540.0,,Active,Riverside,Menifee Union Elementary,,24755 Haun Road,24755 Haun Rd.,Menifee,92586-6540,CA,24755 Haun Road,24755 Haun Rd.,Menifee,92586-6540,CA,(951) 672-1851,,www.menifeeusd.org,,,,,,52,Elementary School District,,,,,,,,,,,33.68767,-117.17487,Steve,Kennedy,skennedy@menifeeusd.org,,,,,,,2016-10-08
1612590136051,S,Oakland Technical High,Oakland Unified,Alameda,450,308,515.0,520.0,503.0,168.0,1612590136051,628050.0,4305.0,Active,Alameda,Oakland Unified,Oakland Technical High,4351 Broadway,4351 Broadway,Oakland,94611-4612,CA,4351 Broadway,4351 Broadway,Oakland,94611-4612,CA,(510) 450-5400,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.831725,-122.25413,Staci,Ross-Morrison,staci.ross-morrison@ousd.org,,,,,,,2015-11-02
19734520000000,D,,Rowland Unified,Los Angeles,1255,495,501.0,551.0,503.0,267.0,19734520000000,633750.0,,Active,Los Angeles,Rowland Unified,,1830 South Nogales Street,1830 South Nogales St.,Rowland Heights,91748-2945,CA,1830 South Nogales Street,1830 South Nogales St.,Rowland Heights,91748-2945,CA,(626) 965-2541,,www.rowlandschools.org,,,,,,54,Unified School District,,,,,,,,,,,33.983667,-117.88888,Julie,Mitchell,jmitchell@rowlandschools.org,,,,,,,2016-08-18
3739810000000,D,,Amador County Unified,Amador,317,97,525.0,514.0,503.0,60.0,3739810000000,602450.0,,Active,Amador,Amador County Unified,,217 Rex Avenue,217 Rex Ave.,Jackson,95642-2020,CA,217 Rex Avenue,217 Rex Ave.,Jackson,95642-2020,CA,(209) 223-1750,,www.amadorcoe.org,,,,,,54,Unified School District,,,,,,,,,,,38.352665,-120.77703,Amy,Slavensky,aslavensky@amadorcoe.k12.ca.us,,,,,,,2016-10-06
39685850101956,S,Aspire Benjamin Holt College Preparatory Academy,Lodi Unified,San Joaquin,79,71,500.0,502.0,503.0,32.0,39685850101956,622230.0,11341.0,Active,San Joaquin,Lodi Unified,Aspire Benjamin Holt College Preparatory Academy,3201 East Morada Lane,3201 East Morada Ln.,Stockton,95212-3110,CA,"1001 22nd Avenue, Suite 100","1001 22nd Ave., Ste. 100",Oakland,94606,CA,(209) 955-1477,,www.aspirepublicschools.org,2003-07-28,,1.0,0565,Directly funded,54,Unified School District,65.0,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,9-12,6-12,N,0.0,38.037047,-121.27444,Jeff,Palmquist,delphine.sherman@aspirepublicschools.org,,,,,,,2016-07-21
21654662133262,S,San Rafael High,San Rafael City High,Marin,240,135,494.0,518.0,503.0,69.0,21654662133262,635110.0,5938.0,Active,Marin,San Rafael City High,San Rafael High,185 Mission Ave,185 Mission Ave,San Rafael,94901-5632,CA,185 Mission Ave,185 Mission Ave,San Rafael,94901-5632,CA,(415) 485-2330,,http://sanrafael.srcs.org/,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.971711,-122.5138,Glen,Dennis,gdennis@srcs.org,,,,,,,2015-06-18
43696744330122,S,Santa Clara High,Santa Clara Unified,Santa Clara,452,230,512.0,522.0,504.0,121.0,43696744330122,635430.0,7868.0,Active,Santa Clara,Santa Clara Unified,Santa Clara High,3000 Benton Street,3000 Benton St.,Santa Clara,95051-3736,CA,3000 Benton Street,3000 Benton St.,Santa Clara,95051-3736,CA,(408) 423-2600,,www.santaclarahigh.org/home,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.346501,-121.98306,Gregory,Shelby,gshelby@scusd.net,,,,,,,2015-06-18
42692294230454,S,Cabrillo High,Lompoc Unified,Santa Barbara,297,91,528.0,520.0,504.0,56.0,42692294230454,622410.0,2677.0,Active,Santa Barbara,Lompoc Unified,Cabrillo High,4350 Constellation Road,4350 Constellation Rd.,Lompoc,93436-1003,CA,PO Box 8000,PO Box 8000,Lompoc,93438-8000,CA,(805) 742-2900,,www.lusd.org,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,34.712596,-120.47357,Jeffrey,Wagonseller,wagonseller.jeffrey@lusd.org,,,,,,,2015-06-18
4615310437350,S,Paradise Senior High,Paradise Unified,Butte,229,52,526.0,545.0,504.0,32.0,4615310437350,629820.0,4640.0,Active,Butte,Paradise Unified,Paradise Senior High,5911 Maxwell Dr,5911 Maxwell Dr,Paradise,95969-4023,CA,5911 Maxwell Dr,5911 Maxwell Dr,Paradise,95969-4023,CA,(530) 872-6425,3004.0,www.phs.pusdk12.org,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,39.761628,-121.6135,John,Christie,jchristie@pusdk12.org,Ryan,Vercruysse,rvercruysse@pusdk12.org,Kelly,Kriss,kkriss@pusdk12.org,2016-03-21
4615310000000,D,,Paradise Unified,Butte,320,52,526.0,545.0,504.0,32.0,4615310000000,629820.0,,Active,Butte,Paradise Unified,,6696 Clark Rd,6696 Clark Rd,Paradise,95969-2834,CA,6696 Clark Rd,6696 Clark Rd,Paradise,95969-2834,CA,(530) 872-6400,,www.pusdk12.org,,,,,,54,Unified School District,,,,,,,,,,,39.778742,-121.58995,Donna,Colosky,dcolosky@pusdk12.org,,,,,,,2015-07-01
48705650000000,D,,Travis Unified,Solano,375,180,513.0,510.0,504.0,98.0,48705650000000,639630.0,,Active,Solano,Travis Unified,,2751 De Ronde Drive,2751 De Ronde Dr.,Fairfield,94533-9710,CA,2751 De Ronde Drive,2751 De Ronde Dr.,Fairfield,94533-9710,CA,(707) 437-4604,,www.travisusd.org,,,,,,54,Unified School District,,,,,,,,,,,38.282898,-121.96051,Kate,Wren Gavlak,kwrengavlak@travisusd.org,,,,,,,2015-08-28
48705654838801,S,Vanden High,Travis Unified,Solano,325,180,513.0,510.0,504.0,98.0,48705654838801,639630.0,6600.0,Active,Solano,Travis Unified,Vanden High,2951 Markeley Lane,2951 Markeley Ln.,Fairfield,94533-6513,CA,2951 Markeley Lane,2951 Markeley Ln.,Fairfield,94533-6513,CA,(707) 437-7333,,www.travisusd.org/domain/14,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,38.283235,-121.96929,William,Sarty,wsarty@travisusd.org,,,,,,,2016-08-22
38684783830197,S,Independence High,San Francisco Unified,San Francisco,81,16,546.0,459.0,504.0,6.0,38684783830197,634410.0,7840.0,Active,San Francisco,San Francisco Unified,Independence High,1350 7th Avenue,1350 7th Ave.,San Francisco,94122-2508,CA,1350 7th Avenue,1350 7th Ave.,San Francisco,94122-2508,CA,(415) 242-2528,,,1980-07-01,,0.0,,,54,Unified School District,63.0,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,HS,High School,9-12,9-12,N,0.0,37.763243,-122.46382,Anastasia,Klafter,klaftera@sfusd.edu,,,,,,,2016-09-06
50755725030317,S,Connecting Waters Charter,Waterford Unified,Stanislaus,203,34,541.0,506.0,504.0,18.0,50755725030317,600063.0,10698.0,Active,Stanislaus,Waterford Unified,Connecting Waters Charter,12420 Bentley Street,12420 Bentley St.,Waterford,95386-9150,CA,12420 Bentley Street,12420 Bentley St.,Waterford,95386-9150,CA,(209) 874-9463,,www.connectingwaters.org,2002-06-28,,1.0,477.0,Directly funded,54,Unified School District,65.0,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,P,0.0,37.639703,-120.76298,Sherri,Nelson,snelson@connectingwaters.org,,,,,,,2015-06-18
30666473031929,S,El Dorado High,Placentia-Yorba Linda Unified,Orange,445,224,523.0,533.0,504.0,134.0,30666473031929,630660.0,4757.0,Active,Orange,Placentia-Yorba Linda Unified,El Dorado High,1651 North Valencia Avenue,1651 North Valencia Ave.,Placentia,92870-3030,CA,1301 East Orangethorpe Avenue,1301 East Orangethorpe Ave.,Placentia,92870-5302,CA,(714) 986-7580,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,1.0,33.892,-117.85621,Joey,Davis,jodavis@pylusd.org,,,,,,,2016-07-19
3739810330753,S,Amador High,Amador County Unified,Amador,149,70,532.0,523.0,504.0,45.0,3739810330753,602450.0,8786.0,Active,Amador,Amador County Unified,Amador High,330 Spanish Street,330 Spanish St.,Sutter Creek,95685-9701,CA,330 Spanish Street,330 Spanish St.,Sutter Creek,95685-9701,CA,(209) 257-7300,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,38.398775,-120.8097,Jared,Critchfield,jcritchfield@amadorcoe.k12.ca.us,,,,,,,2015-06-18
36750773631207,S,Academy for Academic Excellence,Apple Valley Unified,San Bernardino,93,57,524.0,494.0,505.0,31.0,36750773631207,600017.0,7296.0,Active,San Bernardino,Apple Valley Unified,Academy for Academic Excellence,17500 Mana Road,17500 Mana Rd.,Apple Valley,92307-2181,CA,17500 Mana Road,17500 Mana Rd.,Apple Valley,92307-2181,CA,(760) 946-5414,,www.lewiscenter.org,1997-08-04,,1.0,0127,Directly funded,54,Unified School District,65.0,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,N,0.0,34.532814,-117.2783,Wesley,Kanawyer,wkanawyer@lcer.org,Valli,Andreason,vandreasen@lcer.org,Lisa,Lamb,llamb@lcer.org,2016-09-09
33751920105734,S,Great Oak High,Temecula Valley Unified,Riverside,873,506,523.0,521.0,505.0,291.0,33751920105734,600028.0,11038.0,Active,Riverside,Temecula Valley Unified,Great Oak High,32555 Deer Hollow Way,32555 Deer Hollow Way,Temecula,92592-1283,CA,32555 Deer Hollow Way,32555 Deer Hollow Way,Temecula,92592-1283,CA,(951) 294-6450,,,2004-08-24,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,33.45243,-117.09213,Marc,Horton,mhorton@tvusd.k12.ca.us,,,,,,,2015-06-18
1100170109835,S,FAME Public Charter,Alameda County Office of Education,Alameda,62,17,503.0,546.0,505.0,9.0,1100170109835,691051.0,10546.0,Closed,Alameda,Alameda County Office of Education,FAME Public Charter,"39899 Balentine Drive, Suite 335","39899 Balentine Dr., Ste. 335",Newark,94560-5359,CA,"39899 Balentine Drive, Suite 335","39899 Balentine Dr., Ste. 335",Newark,94560-5359,CA,,,,2005-08-29,2015-07-31,1.0,0728,Directly funded,0,County Office of Education (COE),65.0,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,P,0.0,37.521436,-121.99391,,,,,,,,,,2015-09-01
56725200000000,D,,Ojai Unified,Ventura,209,93,521.0,529.0,505.0,52.0,56725200000000,628270.0,,Active,Ventura,Ojai Unified,,414 East Ojai Avenue,414 East Ojai Ave.,Ojai,93023-2819,CA,PO Box 878,PO Box 878,Ojai,93024-0878,CA,(805) 640-4300,,www.ojai.k12.ca.us,,,,,,54,Unified School District,,,,,,,,,,,34.448037,-119.24276,Hank,Bangser,hbangser@ojaiusd.org,,,,,,,2015-06-23
56725205634076,S,Nordhoff High,Ojai Unified,Ventura,172,93,521.0,529.0,505.0,52.0,56725205634076,628270.0,4379.0,Active,Ventura,Ojai Unified,Nordhoff High,1401 Maricopa Highway,1401 Maricopa Hwy.,Ojai,93023-3132,CA,1401 Maricopa Highway,1401 Maricopa Hwy.,Ojai,93023-3132,CA,(805) 640-4343,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,34.442433,-119.26593,Greg,Bayless,gbayless@ojaiusd.org,,,,,,,2015-06-18
44697650000000,D,,Live Oak Elementary,Santa Cruz,44,17,549.0,462.0,506.0,10.0,44697650000000,621990.0,,Active,Santa Cruz,Live Oak Elementary,,"984 Bostwick Lane, Suite 1","984 Bostwick Ln., Ste. 1",Santa Cruz,95062-1756,CA,"984 Bostwick Lane, Suite 1","984 Bostwick Ln., Ste. 1",Santa Cruz,95062-1756,CA,(831) 475-6333,,www.losd.ca,,,,,,52,Elementary School District,,,,,,,,,,,36.984107,-121.98617,Tamra,Taylor,ttaylor@losd.ca,,,,,,,2016-08-25
7617540000000,D,,Mt. Diablo Unified,Contra Costa,2236,753,512.0,523.0,506.0,402.0,7617540000000,626370.0,,Active,Contra Costa,Mt. Diablo Unified,,1936 Carlotta Drive,1936 Carlotta Dr.,Concord,94519-1397,CA,1936 Carlotta Drive,1936 Carlotta Dr.,Concord,94519-1397,CA,(925) 682-8000,4000.0,www.mdusd.org,,,,,,54,Unified School District,,,,,,,,,,,37.987477,-122.00607,Nellie,Meyer,meyern@mdusd.org,,,,,,,2015-06-23
33752003330529,S,Murrieta Valley High,Murrieta Valley Unified,Riverside,574,339,512.0,523.0,506.0,185.0,33752003330529,600029.0,9685.0,Active,Riverside,Murrieta Valley Unified,Murrieta Valley High,42200 Nighthawk Way,42200 Nighthawk Way,Murrieta,92562-6235,CA,42200 Nighthawk Way,42200 Nighthawk Way,Murrieta,92562-6235,CA,(951) 696-1408,,www.murrieta.k12.ca.us/mvhs,1990-09-04,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,33.567041,-117.22885,Eric,Mooney,emooney@murrieta.k12.ca.us,,,,,,,2015-06-18
19647330101683,S,Renaissance Arts Academy,Los Angeles Unified,Los Angeles,41,39,512.0,499.0,506.0,18.0,19647330101683,622710.0,11314.0,Active,Los Angeles,Los Angeles Unified,Renaissance Arts Academy,1800 Colorado Boulevard,1800 Colorado Blvd.,Los Angeles,90041-1340,CA,1800 Colorado Boulevard,1800 Colorado Blvd.,Los Angeles,90041-1340,CA,(323) 259-5700,,http://renarts.org,2003-09-16,,1.0,0579,Directly funded,54,Unified School District,65.0,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,6-12,6-12,N,0.0,34.13927,-118.20657,Sidnie,Myrick,sidnie@renarts.org,,,,,,,2016-10-07
44697650100305,S,Cypress Charter High,Live Oak Elementary,Santa Cruz,44,17,549.0,462.0,506.0,10.0,44697650100305,621990.0,11259.0,Active,Santa Cruz,Live Oak Elementary,Cypress Charter High,2039 Merrill Street,2039 Merrill St.,Santa Cruz,95062-4176,CA,2039 Merrill Street,2039 Merrill St.,Santa Cruz,95062-4176,CA,(831) 477-0302,,www.cchs.santacruz.k12.ca.us/,2003-08-27,,1.0,0512,Locally funded,52,Elementary School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,36.964672,-121.98375,Daniel,Stonebloom,dstonebloom@losd.ca,,,,,,,2016-08-30
37683383735750,S,Point Loma High,San Diego Unified,San Diego,459,311,523.0,521.0,506.0,175.0,37683383735750,634320.0,5537.0,Active,San Diego,San Diego Unified,Point Loma High,2335 Chatsworth Boulevard,2335 Chatsworth Blvd.,San Diego,92106-1646,CA,2335 Chatsworth Boulevard,2335 Chatsworth Blvd.,San Diego,92106-1646,CA,(619) 223-3121,,www.pointlomahigh.com,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,32.740362,-117.22662,Hans,Becker,hbecker@sandi.net,,,,,,,2015-06-18
45701364532750,S,Enterprise High,Shasta Union High,Shasta,289,70,536.0,544.0,507.0,40.0,45701364532750,636600.0,6210.0,Active,Shasta,Shasta Union High,Enterprise High,3411 Churn Creek Road,3411 Churn Creek Rd.,Redding,96002-2798,CA,3411 Churn Creek Road,3411 Churn Creek Rd.,Redding,96002-2798,CA,(530) 222-6601,,www.enterprisehornets.com,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,40.55823,-122.35295,Ryan,Johnson,rjohnson@suhsd.net,,,,,,,2016-07-27
10621171030196,S,Clovis West High,Clovis Unified,Fresno,538,335,508.0,526.0,507.0,176.0,10621171030196,609030.0,906.0,Active,Fresno,Clovis Unified,Clovis West High,1070 East Teague Avenue,1070 East Teague Ave.,Fresno,93720-1899,CA,1070 East Teague Avenue,1070 East Teague Ave.,Fresno,93720-1899,CA,(559) 327-2000,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,36.859235,-119.76356,Marc,Hammack,marchammack@cusd.com,,,,,,,2015-06-18
10621171030501,S,Buchanan High,Clovis Unified,Fresno,574,330,522.0,524.0,507.0,189.0,10621171030501,609030.0,367.0,Active,Fresno,Clovis Unified,Buchanan High,1560 North Minnewawa Avenue,1560 North Minnewawa Ave.,Clovis,93611-7698,CA,1560 North Minnewawa Avenue,1560 North Minnewawa Ave.,Clovis,93611-7698,CA,(559) 327-3000,,,1992-06-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,36.857338,-119.71317,Ricci,Ulrich,ricciulrich@cusd.com,,,,,,,2015-06-18
43694274330023,S,Santa Teresa High,East Side Union High,Santa Clara,581,300,516.0,536.0,508.0,169.0,43694274330023,611820.0,1308.0,Active,Santa Clara,East Side Union High,Santa Teresa High,6150 Snell Road,6150 Snell Rd.,San Jose,95123-4740,CA,6150 Snell Road,6150 Snell Rd.,San Jose,95123-4740,CA,(408) 347-6200,,,1974-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,1.0,37.235085,-121.8305,Greg,Louie,louieg@esuhsd.org,,,,,,,2015-06-18
49753900000000,D,,Healdsburg Unified,Sonoma,158,55,518.0,526.0,508.0,31.0,49753900000000,600044.0,,Active,Sonoma,Healdsburg Unified,,1028 Prince Street,1028 Prince St.,Healdsburg,95448-3528,CA,1028 Prince Street,1028 Prince St.,Healdsburg,95448-3528,CA,(707) 431-3488,,www.husd.com,,,,,,54,Unified School District,,,,,,,,,,,38.621519,-122.86798,Chris,Vanden Heuvel,cvandenheuvel@husd.com,,,,,,,2015-09-08
29102980126219,S,Forest Charter,Nevada County Office of Education,Nevada,92,30,522.0,500.0,508.0,18.0,29102980126219,691023.0,11839.0,Active,Nevada,Nevada County Office of Education,Forest Charter,470 Searls Avenue,470 Searls Ave.,Nevada City,95959-3030,CA,470 Searls Avenue,470 Searls Ave.,Nevada City,95959-3030,CA,(530) 265-4823,,www.forestcharter.com,2012-08-22,,1.0,1427,Locally funded,0,County Office of Education (COE),65.0,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,N,0.0,39.255887,-121.02284,Peter,Sagebiel,psagebiel@forestcharter.com,,,,,,,2015-06-18
19647330100677,S,High Tech LA,Los Angeles Unified,Los Angeles,81,69,525.0,542.0,508.0,41.0,19647330100677,622710.0,10829.0,Active,Los Angeles,Los Angeles Unified,High Tech LA,17111 Victory Boulevard,17111 Victory Blvd.,Van Nuys,91406-5455,CA,17111 Victory Boulevard,17111 Victory Blvd.,Van Nuys,91406-5455,CA,(818) 609-2640,,http://ht-la.org,2003-09-04,,1.0,0537,Directly funded,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,34.186691,-118.50517,Marsha,Rybin,ms.rybin@ht-la.org,,,,,,,2016-09-29
4614240437558,S,Pleasant Valley High,Chico Unified,Butte,420,159,526.0,555.0,508.0,100.0,4614240437558,608370.0,827.0,Active,Butte,Chico Unified,Pleasant Valley High,1475 East Avenue,1475 East Ave.,Chico,95926-1699,CA,1475 East Avenue,1475 East Ave.,Chico,95926-1699,CA,(530) 879-5100,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,39.76116,-121.81713,John,Shepherd,jshepherd@chicousd.org,,,,,,,2015-06-18
49753904932554,S,Healdsburg High,Healdsburg Unified,Sonoma,147,55,518.0,526.0,508.0,31.0,49753904932554,600044.0,2140.0,Active,Sonoma,Healdsburg Unified,Healdsburg High,1024 Prince Street,1024 Prince St.,Healdsburg,95448-3449,CA,1024 Prince Street,1024 Prince St.,Healdsburg,95448-3449,CA,(707) 431-3420,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,38.621437,-122.86803,Michael,Waters,,Lori,Rhodes,lrhodes@husd.com,,,,2015-09-08
37737913737632,S,San Marcos High,San Marcos Unified,San Diego,560,357,523.0,525.0,508.0,208.0,37737913737632,634880.0,5893.0,Active,San Diego,San Marcos Unified,San Marcos High,1615 San Marcos Boulevard,1615 San Marcos Blvd.,San Marcos,92078-4020,CA,1615 San Marcos Boulevard,1615 San Marcos Blvd.,San Marcos,92078-4020,CA,(760) 290-2200,,www.smusd.org,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,33.131215,-117.20543,Tiffany,Campbell,tiffany.campbell@smusd.org,,,,,,,2015-08-10
33670583330388,S,Palm Desert High,Desert Sands Unified,Riverside,466,259,516.0,510.0,508.0,137.0,33670583330388,611110.0,8819.0,Active,Riverside,Desert Sands Unified,Palm Desert High,74-910 Aztec Road,74-910 Aztec Rd.,Palm Desert,92260-5639,CA,43-570 Phyllis Jackson Lane,43-570 Phyllis Jackson Ln.,Palm Desert,92260-5639,CA,(760) 862-4300,,www.dsusd.us,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,33.733542,-116.35769,Robert,Hicks,robert.hicks@desertsands.us,,,,,,,2015-06-18
36676783631017,S,Chino Hills High,Chino Valley Unified,San Bernardino,811,516,508.0,531.0,508.0,288.0,36676783631017,608460.0,10360.0,Active,San Bernardino,Chino Valley Unified,Chino Hills High,16150 Pomona Rincon Road,16150 Pomona Rincon Rd.,Chino Hills,91709-3101,CA,5130 Riverside Drive,5130 Riverside Dr.,Chino Hills,91710-4130,CA,(909) 606-7540,,www.chino.k12.ca.us/domain/38,2001-09-05,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,33.959044,-117.68455,Isabel,Brenes,isabel_brenes@chino.k12.ca.us,,,,,,,2016-09-13
56726525637822,S,Ventura High,Ventura Unified,Ventura,485,192,517.0,519.0,508.0,105.0,56726525637822,640980.0,6768.0,Active,Ventura,Ventura Unified,Ventura High,2 North Catalina Street,2 North Catalina St.,Ventura,93001-3503,CA,2 North Catalina Street,2 North Catalina St.,Ventura,93001-3503,CA,(805) 641-5116,,www.venturausd.org/ventura.htm,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,34.277802,-119.26892,Carlos,Cohen,carlos.cohen@venturausd.org,,,,,,,2015-10-14
